ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date,cluster_ID_Customer,cluster_active_purchase_months,cluster_distinct_products,cluster_prd_line_coverage_pct,cluster_prd_grp_1_coverage_pct,cluster_prd_grp_2_coverage_pct,cluster_prd_grp_3_coverage_pct,cluster_avg_order_line_value,cluster_avg_unit_price_realized,cluster_active_months,cluster_lifetime_months,cluster_months_since_last_purchase,cluster_activity_ratio_lifetime,cluster_max_consec_active_months,cluster_current_consec_active_months,cluster_avg_inactive_gap_months,cluster_max_inactive_gap_months,cluster_is_inactive_6m,cluster_is_inactive_12m,cluster_avg_monthly_revenue,cluster_historical_ltv,cluster_purchase_freq_per_year,cluster_R_recency_m,cluster_F_frequency_m,cluster_M_sales,cluster_sf_active_months,cluster_sf_active_in_last_3m,cluster_sf_active_in_last_6m,cluster_sf_active_in_last_12m,cluster_sf_total_events,cluster_sf_total_selling_time,cluster_sf_total_activity_time,cluster_sf_activity_ratio_lifetime,cluster_sf_events_per_active_month,cluster_has_salesforce_activity,cluster_sales_without_recent_sf_activity,cluster_sf_activity_without_recent_sales,cluster_sales_value_segment,cluster_recency_segment,cluster_purchase_share_grp1_Automation Modules,cluster_purchase_share_grp1_Core Products,cluster_purchase_share_grp1_Maintenance Kits,cluster_purchase_share_grp1_Premium Products,cluster_purchase_share_grp1_Safety Solutions,cluster_purchase_share_grp1_Service Contracts,cluster_purchase_share_grp3_Calibration Kits Type 1,cluster_purchase_share_grp3_Calibration Kits Type 2,cluster_purchase_share_grp3_Compliance Safety Type 1,cluster_purchase_share_grp3_Compliance Safety Type 2,cluster_purchase_share_grp3_Controllers Type 1,cluster_purchase_share_grp3_Controllers Type 2,cluster_purchase_share_grp3_Core Advanced Type 1,cluster_purchase_share_grp3_Core Advanced Type 2,cluster_purchase_share_grp3_Core Basic Type 1,cluster_purchase_share_grp3_Core Basic Type 2,cluster_purchase_share_grp3_Core Replacement Type 1,cluster_purchase_share_grp3_Core Replacement Type 2,cluster_purchase_share_grp3_Extended Support Type 1,cluster_purchase_share_grp3_Extended Support Type 2,cluster_purchase_share_grp3_Facility Safety Type 2,cluster_purchase_share_grp3_Installation Type 1,cluster_purchase_share_grp3_Installation Type 2,cluster_purchase_share_grp3_Monitoring Type 1,cluster_purchase_share_grp3_Monitoring Type 2,cluster_purchase_share_grp3_Personal Safety Type 1,cluster_purchase_share_grp3_Personal Safety Type 2,cluster_purchase_share_grp3_Premium Custom Type 1,cluster_purchase_share_grp3_Premium Custom Type 2,cluster_purchase_share_grp3_Premium Plus Type 1,cluster_purchase_share_grp3_Premium Plus Type 2,cluster_purchase_share_grp3_Premium Standard Type 1,cluster_purchase_share_grp3_Premium Standard Type 2,cluster_purchase_share_grp3_Preventive Kits Type 1,cluster_purchase_share_grp3_Preventive Kits Type 2,cluster_purchase_share_grp3_Repair Kits Type 1,cluster_purchase_share_grp3_Repair Kits Type 2,cluster_purchase_share_grp3_Sensors Type 1,cluster_purchase_share_grp3_Sensors Type 2,cluster_purchase_share_grp3_Training Type 1,cluster_purchase_share_grp3_Training Type 2,cluster_cluster,cluster_cohort_ML,historical_ltv,sf_active_months,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_score,lead_top1_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_score,lead_top2_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_score,lead_top3_tier,lead_top3_reason
C01817,Atlas Distribution LLC 1817,Public Sector,Medium,Public Administration,DACH,North,Spain,Outbound Sales,2022-06-01,C01817,4.0,8.0,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2285714285714285,413.568,275.71200000000005,4.0,8.0,25.0,0.5,2.0,2.0,1.3333333333333333,4.0,1.0,1.0,516.96,4135.68,6.0,25.0,4.0,4135.68,22.0,1.0,1.0,1.0,58.0,41.52,27.42,0.6285714285714286,2.636363636363636,1.0,0.0,1.0,Low Value,Inactive,0.0,0.2666666666666666,0.2,0.0,0.2,0.3333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.2,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,2.0,Dormant,4135.68,22.0,Automation Modules,0.101789624968813,1.0,Premium Products,0.0896044815498298,2.0,,,,Extended Support Type 1,0.2181404642913539,1.0,Repair Kits Type 2,0.1905855674654255,2.0,Personal Safety Type 1,0.1778904724007531,3.0,grp3,Extended Support Type 1,0.2181404642913539,0.1689899356466581,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 2,0.1905855674654255,0.1565902320749903,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 1,0.1778904724007531,0.1508774392958877,Cold,low inactivity risk; recent sales activity but no recent sales
C01818,Greenfield Supplies LLC 1818,Distributor,Medium,Energy,DACH,East,Belgium,Partner,2021-02-01,C01818,5.0,8.0,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2285714285714285,541.9087499999999,289.018,5.0,12.0,21.0,0.4166666666666667,3.0,1.0,1.75,6.0,1.0,1.0,361.2725,4335.27,5.0,21.0,5.0,4335.27,23.0,1.0,1.0,1.0,59.0,36.84,32.38,0.6571428571428571,2.565217391304348,1.0,0.0,1.0,Low Value,Inactive,0.3333333333333333,0.2,0.0,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,Emerging,4335.27,23.0,Maintenance Kits,0.1335320065246997,1.0,,,,,,,Personal Safety Type 1,0.1818925483246546,1.0,Facility Safety Type 2,0.1749303192157915,2.0,Sensors Type 1,0.1697997571150967,3.0,grp3,Personal Safety Type 1,0.1818925483246546,0.1678852540558718,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Facility Safety Type 2,0.1749303192157915,0.1647522509568834,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Sensors Type 1,0.1697997571150967,0.1624434980115708,Cold,low inactivity risk; recent sales activity but no recent sales
C01819,ClearView Systems SAS 1819,Distributor,Medium,Manufacturing,Southern Europe,East,Spain,Referral,2022-10-01,C01819,6.0,4.0,0.2857142857142857,0.5,0.2222222222222222,0.1142857142857142,782.3858333333334,312.9543333333333,6.0,24.0,8.0,0.25,2.0,1.0,3.6,10.0,1.0,0.0,391.1929166666667,9388.63,3.0,8.0,6.0,9388.63,8.0,1.0,1.0,1.0,26.0,16.87,11.3,0.2285714285714285,3.25,1.0,0.0,1.0,Mid Value,Inactive,0.0,0.0,0.5,0.2666666666666666,0.0,0.2333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emerging,9388.63,8.0,Automation Modules,0.0882547404763788,1.0,Safety Solutions,0.051486199533362,2.0,Core Products,0.0422117511399192,3.0,Premium Custom Type 2,0.1660455164603066,1.0,Repair Kits Type 1,0.1567684662662424,2.0,Extended Support Type 1,0.1561874487831058,3.0,grp3,Premium Custom Type 2,0.1660455164603066,0.1799783188029889,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 1,0.1567684662662424,0.1758036462156601,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Extended Support Type 1,0.1561874487831058,0.1755421883482487,Warm,low inactivity risk; recent sales activity but no recent sales
C01820,UrbanGrid Trading LLC 1820,SMB,Small,Retail,DACH,West,Switzerland,Partner,2024-04-01,C01820,11.0,12.0,0.7142857142857143,1.0,0.6111111111111112,0.3142857142857143,475.1736666666667,268.96622641509435,11.0,17.0,1.0,0.6470588235294118,5.0,3.0,0.6,3.0,0.0,0.0,838.5417647058824,14255.21,7.764705882352941,1.0,11.0,14255.21,29.0,1.0,1.0,1.0,85.0,51.0,36.3,0.8529411764705882,2.931034482758621,1.0,0.0,0.0,Mid Value,Very Recent,0.2452830188679245,0.2641509433962264,0.0754716981132075,0.0377358490566037,0.2641509433962264,0.1132075471698113,0.0,0.0,0.0377358490566037,0.0,0.0,0.0,0.2264150943396226,0.0,0.0,0.0188679245283018,0.0188679245283018,0.0,0.0,0.0377358490566037,0.0,0.0754716981132075,0.0,0.0,0.0943396226415094,0.2264150943396226,0.0,0.0,0.0,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0754716981132075,0.0,0.0,0.1509433962264151,0.0,0.0,0.0,Emerging,14255.21,29.0,,,,,,,,,,Premium Standard Type 2,0.2091153219312879,1.0,Facility Safety Type 2,0.2009705012819768,2.0,Core Basic Type 1,0.1889793526522839,3.0,grp3,Premium Standard Type 2,0.2091153219312879,0.2853733459241577,Hot,recent/frequent buyer; low inactivity risk,grp3,Facility Safety Type 2,0.2009705012819768,0.2817081766319677,Hot,recent/frequent buyer; low inactivity risk,grp3,Core Basic Type 1,0.1889793526522839,0.2763121597486058,Hot,recent/frequent buyer; low inactivity risk
C01821,UrbanGrid Retail Group LLC 1821,Mid-Market,Medium,Food & Beverage,Western Europe,Central,Spain,Partner,2021-03-01,C01821,5.0,5.0,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.1428571428571428,296.1655555555556,177.69933333333333,5.0,12.0,22.0,0.4166666666666667,2.0,1.0,1.75,5.0,1.0,1.0,222.12416666666664,2665.49,5.0,22.0,5.0,2665.49,28.0,1.0,1.0,1.0,74.0,53.93,39.07,0.8235294117647058,2.642857142857143,1.0,0.0,1.0,Low Value,Inactive,0.0666666666666666,0.4666666666666667,0.1333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emerging,2665.49,28.0,Safety Solutions,0.104824269634896,1.0,Service Contracts,0.0732115935681322,2.0,,,,Core Advanced Type 2,0.1781252268900534,1.0,Core Basic Type 1,0.1724232111976321,2.0,Core Advanced Type 1,0.1637857578841214,3.0,grp3,Core Advanced Type 2,0.1781252268900534,0.172421390704533,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 1,0.1724232111976321,0.1698554836429435,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Core Advanced Type 1,0.1637857578841214,0.1659686296518636,Cold,low inactivity risk; recent sales activity but no recent sales
C01822,Everline Distribution AG 1822,Mid-Market,Large,Automotive,DACH,West,Netherlands,Partner,2021-06-01,C01822,29.0,5.0,0.4285714285714285,0.5,0.1666666666666666,0.1428571428571428,2049.874835164835,188.80426113360323,29.0,35.0,1.0,0.8285714285714286,10.0,4.0,0.2142857142857142,1.0,0.0,0.0,5329.674571428571,186538.61,9.942857142857145,1.0,29.0,186538.61,29.0,1.0,1.0,1.0,137.0,95.64,63.53,0.8055555555555556,4.724137931034483,1.0,0.0,0.0,Top Value,Very Recent,0.2601214574898785,0.3006072874493927,0.4392712550607287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336032388663967,0.1670040485829959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155870445344129,0.2236842105263158,0.2601214574898785,0.0,0.0,0.0,4.0,Core,186538.61,29.0,Premium Products,0.0807185659984427,1.0,Safety Solutions,0.0680221306382689,2.0,Service Contracts,0.0508191397792193,3.0,Core Advanced Type 1,0.1619832165354344,1.0,Calibration Kits Type 2,0.161420444693927,2.0,Monitoring Type 1,0.1553035689610871,3.0,grp3,Core Advanced Type 1,0.1619832165354344,0.3693684613583267,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Calibration Kits Type 2,0.161420444693927,0.3691152140296484,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Monitoring Type 1,0.1553035689610871,0.3663626199498704,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk
C01823,Nexora Technologies LLC 1823,Mid-Market,Large,Construction,Benelux,West,Austria,Outbound Sales,2021-03-01,C01823,27.0,10.0,1.0,0.8333333333333334,0.4444444444444444,0.2857142857142857,1979.726097560976,178.98295479603087,27.0,35.0,0.0,0.7714285714285715,6.0,1.0,0.3076923076923077,2.0,0.0,0.0,4638.215428571429,162337.54,9.257142857142858,0.0,27.0,162337.54,24.0,1.0,1.0,1.0,94.0,68.29,40.51,0.6857142857142857,3.9166666666666665,1.0,0.0,0.0,Top Value,Very Recent,0.217199558985667,0.37045203969129,0.13561190738699,0.0,0.1697905181918412,0.1069459757442116,0.0,0.0,0.0705622932745314,0.0,0.083792723263506,0.1334068357221609,0.051819184123484,0.0,0.1499448732083792,0.0584343991179713,0.1102535832414553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992282249173098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13561190738699,0.0,0.0,0.0,0.0,0.1069459757442116,4.0,Core,162337.54,24.0,Premium Products,0.1442625550562128,1.0,,,,,,,Monitoring Type 1,0.1978143252979769,1.0,Core Advanced Type 2,0.1868144324726626,2.0,Facility Safety Type 2,0.1738579128235271,3.0,grp3,Monitoring Type 1,0.1978143252979769,0.3515712522695469,Hot,recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 2,0.1868144324726626,0.3466213004981555,Hot,recent/frequent buyer; low inactivity risk,grp3,Facility Safety Type 2,0.1738579128235271,0.3407908666560444,Hot,recent/frequent buyer; low inactivity risk
C01824,Redwood Energy SRL 1824,Public Sector,Medium,Logistics,DACH,South,Switzerland,Inbound,2022-04-01,C01824,4.0,6.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.1714285714285714,558.1675,248.07444444444445,4.0,7.0,29.0,0.5714285714285714,2.0,2.0,1.0,3.0,1.0,1.0,637.9057142857143,4465.34,6.857142857142857,29.0,4.0,4465.34,22.0,1.0,1.0,1.0,63.0,41.76,28.37,0.6285714285714286,2.863636363636364,1.0,0.0,1.0,Low Value,Inactive,0.0555555555555555,0.5,0.2777777777777778,0.0,0.0,0.1666666666666666,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,0.0,0.0,2.0,Dormant,4465.34,22.0,Safety Solutions,0.0943850457390984,1.0,Premium Products,0.063345479936783,2.0,,,,Extended Support Type 1,0.1823836759651534,1.0,Repair Kits Type 1,0.1682587509969204,2.0,Core Advanced Type 1,0.1582447673538777,3.0,grp3,Extended Support Type 1,0.1823836759651534,0.143740879717279,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 1,0.1682587509969204,0.1373846634815741,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Core Advanced Type 1,0.1582447673538777,0.1328783708422048,Cold,low inactivity risk; recent sales activity but no recent sales
C01825,BrightPath Medical BV 1825,Mid-Market,Large,Retail,DACH,Unknown,Netherlands,Referral,2020-08-01,C01825,27.0,11.0,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2571428571428571,1568.1020652173916,155.12407526881722,27.0,36.0,0.0,0.75,11.0,2.0,0.3461538461538461,3.0,0.0,0.0,4007.371944444445,144265.39,9.0,0.0,27.0,144265.39,29.0,1.0,1.0,1.0,101.0,62.08,56.75,0.8055555555555556,3.4827586206896552,1.0,0.0,0.0,Top Value,Very Recent,0.2010752688172043,0.4365591397849462,0.1623655913978494,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1344086021505376,0.0,0.1817204301075269,0.1516129032258064,0.1032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1150537634408602,0.0849462365591397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709677419354838,0.0913978494623656,0.0,0.0,0.0,0.0,4.0,Core,144265.39,29.0,Premium Products,0.0748965256359565,1.0,Service Contracts,0.0463038942619261,2.0,,,,Compliance Safety Type 1,0.2250688485887986,1.0,Core Advanced Type 1,0.2205893850221918,2.0,Sensors Type 2,0.1910532866543692,3.0,grp3,Compliance Safety Type 1,0.2250688485887986,0.3653711312896106,Hot,recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 1,0.2205893850221918,0.3633553726846376,Hot,recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.1910532866543692,0.3500641284191174,Hot,recent/frequent buyer; low inactivity risk
C01826,NovaCore Solutions Group 1826,SMB,Medium,Automotive,Western Europe,West,Germany,Referral,2021-03-01,C01826,11.0,11.0,0.8571428571428571,0.8333333333333334,0.4444444444444444,0.2571428571428571,1033.601,430.6670833333333,11.0,32.0,4.0,0.34375,3.0,1.0,2.1,8.0,0.0,0.0,969.0009375,31008.03,4.125,4.0,11.0,31008.03,16.0,1.0,1.0,1.0,51.0,45.02,33.550000000000004,0.4571428571428571,3.1875,1.0,0.0,0.0,High Value,Cooling,0.3333333333333333,0.0694444444444444,0.0,0.0972222222222222,0.1944444444444444,0.3055555555555556,0.0,0.0,0.0,0.0,0.0972222222222222,0.0,0.0,0.0,0.0,0.0694444444444444,0.0,0.0,0.0,0.0,0.0,0.0972222222222222,0.0,0.1527777777777778,0.0694444444444444,0.0,0.1944444444444444,0.0,0.0972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,0.0,0.2083333333333333,0.0,0.0,Emerging,31008.03,16.0,Maintenance Kits,0.1070144606886893,1.0,,,,,,,Facility Safety Type 2,0.2030515526404152,1.0,Compliance Safety Type 1,0.1975174964557953,2.0,Personal Safety Type 1,0.1664167691662233,3.0,grp3,Facility Safety Type 2,0.2030515526404152,0.247231978339238,Warm,low inactivity risk,grp3,Compliance Safety Type 1,0.1975174964557953,0.2447416530561591,Warm,low inactivity risk,grp3,Personal Safety Type 1,0.1664167691662233,0.2307463257758517,Warm,low inactivity risk
C01827,BluePeak Supplies Group 1827,SMB,Medium,Energy,DACH,East,Germany,Outbound Sales,2022-01-01,C01827,29.0,4.0,0.5714285714285714,0.5,0.2222222222222222,0.1142857142857142,821.3938095238095,221.1444871794872,29.0,34.0,2.0,0.8529411764705882,13.0,8.0,0.1785714285714285,1.0,0.0,0.0,2029.325882352941,68997.08,10.235294117647058,2.0,29.0,68997.08,25.0,1.0,1.0,1.0,107.0,72.97,57.06,0.6944444444444444,4.28,1.0,0.0,0.0,Top Value,Recent,0.4935897435897436,0.2179487179487179,0.0,0.0,0.2884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.3301282051282051,0.0,0.0,0.0,0.0,0.2179487179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634615384615384,0.0,0.0,0.0,4.0,Core,68997.08,25.0,Premium Products,0.065141108076367,1.0,Service Contracts,0.0462191160985322,2.0,Maintenance Kits,0.0426028652104849,3.0,Controllers Type 1,0.1939035714908203,1.0,Compliance Safety Type 1,0.1706958077007092,2.0,Facility Safety Type 2,0.1678317194314984,3.0,grp3,Controllers Type 1,0.1939035714908203,0.3412922949279099,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Compliance Safety Type 1,0.1706958077007092,0.3308488012223599,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Facility Safety Type 2,0.1678317194314984,0.3295599615012151,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk
C01828,IronBridge Energy Group 1828,SMB,Small,Healthcare,DACH,East,Germany,Partner,2023-10-01,C01828,11.0,11.0,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2571428571428571,214.4528,153.18057142857143,11.0,26.0,0.0,0.4230769230769231,4.0,4.0,1.5,9.0,0.0,0.0,206.20461538461532,5361.32,5.0769230769230775,0.0,11.0,5361.32,24.0,1.0,1.0,1.0,85.0,64.07,44.2,0.6666666666666666,3.5416666666666665,1.0,0.0,0.0,Low Value,Very Recent,0.1714285714285714,0.4285714285714285,0.2,0.0,0.1428571428571428,0.0571428571428571,0.0,0.1428571428571428,0.0,0.0571428571428571,0.0,0.0,0.1714285714285714,0.0,0.1428571428571428,0.1142857142857142,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.1714285714285714,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,Emerging,5361.32,24.0,Premium Products,0.1283543216109365,1.0,,,,,,,Core Advanced Type 2,0.2099347199528825,1.0,Facility Safety Type 2,0.2097351483656815,2.0,Compliance Safety Type 1,0.2031388373191817,3.0,grp3,Core Advanced Type 2,0.2099347199528825,0.2844981452671159,Hot,recent/frequent buyer; low inactivity risk,grp3,Facility Safety Type 2,0.2097351483656815,0.2844083380528754,Hot,recent/frequent buyer; low inactivity risk,grp3,Compliance Safety Type 1,0.2031388373191817,0.2814399980819505,Hot,recent/frequent buyer; low inactivity risk
C01829,BrightPath Medical BV 1829,SMB,Small,Manufacturing,DACH,North,Switzerland,Inbound,2020-12-01,C01829,7.0,8.0,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.2285714285714285,635.8383333333333,401.5821052631578,7.0,34.0,1.0,0.2058823529411764,2.0,1.0,4.5,12.0,0.0,0.0,224.4135294117647,7630.059999999999,2.4705882352941173,1.0,7.0,7630.059999999999,22.0,1.0,1.0,1.0,66.0,46.56,34.86,0.6285714285714286,3.0,1.0,0.0,0.0,Mid Value,Very Recent,0.5263157894736842,0.2631578947368421,0.0526315789473684,0.0,0.0,0.1578947368421052,0.0526315789473684,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.1578947368421052,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.1052631578947368,0.1578947368421052,0.0,0.0,Emerging,7630.059999999999,22.0,Safety Solutions,0.097702070518266,1.0,Premium Products,0.0861586527503621,2.0,,,,Controllers Type 2,0.1903427243153937,1.0,Installation Type 1,0.1649181945379749,2.0,Extended Support Type 1,0.1516562225551588,3.0,grp3,Controllers Type 2,0.1903427243153937,0.2401852272811246,Warm,recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.1649181945379749,0.2287441888812861,Warm,recent/frequent buyer; low inactivity risk,grp3,Extended Support Type 1,0.1516562225551588,0.2227763014890189,Warm,recent/frequent buyer; low inactivity risk
C01830,Summit Solutions BV 1830,SMB,Small,Healthcare,Western Europe,East,Germany,Partner,2021-07-01,C01830,29.0,10.0,0.7142857142857143,0.5,0.3888888888888889,0.2857142857142857,1489.6445054945054,521.3755769230769,29.0,34.0,1.0,0.8529411764705882,11.0,7.0,0.1785714285714285,2.0,0.0,0.0,3986.9897058823526,135557.65,10.235294117647058,1.0,29.0,135557.65,22.0,1.0,1.0,1.0,94.0,65.17,44.63,0.6470588235294118,4.2727272727272725,1.0,0.0,0.0,Top Value,Very Recent,0.2076923076923077,0.2538461538461538,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0961538461538461,0.0961538461538461,0.1076923076923077,0.05,0.0,0.0,0.0,0.1115384615384615,0.0,0.0,0.073076923076923,0.1038461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115384615384615,0.0,0.173076923076923,0.0769230769230769,4.0,Core,135557.65,22.0,Safety Solutions,0.0877400856747971,1.0,Premium Products,0.0798012786302664,2.0,Maintenance Kits,0.0733346612798561,3.0,Core Basic Type 2,0.2095946136015929,1.0,Sensors Type 2,0.1567952411221944,2.0,Monitoring Type 1,0.1348021242327564,3.0,grp3,Core Basic Type 2,0.2095946136015929,0.3540856348466765,Hot,recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.1567952411221944,0.3303259172309472,Hot,recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.1348021242327564,0.3204290146307001,Hot,recent/frequent buyer; low inactivity risk
C01831,BrightPath Technologies Ltd 1831,SMB,Small,Healthcare,DACH,North,Austria,Unknown,2022-02-01,C01831,14.0,9.0,0.7142857142857143,1.0,0.4444444444444444,0.2571428571428571,446.0475,259.51854545454546,14.0,27.0,9.0,0.5185185185185185,7.0,1.0,1.0,5.0,1.0,0.0,528.6488888888889,14273.52,6.222222222222222,9.0,14.0,14273.52,21.0,1.0,1.0,1.0,62.0,46.56,36.57,0.5833333333333334,2.952380952380953,1.0,0.0,1.0,Mid Value,Inactive,0.0909090909090909,0.2,0.1272727272727272,0.1454545454545454,0.2545454545454545,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0727272727272727,0.0363636363636363,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0545454545454545,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272727272727272,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,Emerging,14273.52,21.0,,,,,,,,,,Compliance Safety Type 1,0.2117616742258096,1.0,Core Basic Type 2,0.2013127229583735,2.0,Training Type 2,0.1580298658138236,3.0,grp3,Compliance Safety Type 1,0.2117616742258096,0.2493354184298064,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 2,0.2013127229583735,0.2446333903594602,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Training Type 2,0.1580298658138236,0.2251561046444127,Warm,low inactivity risk; recent sales activity but no recent sales
