ID_Customer,customer_top_product_group,customer_top_product,customer_top_model_probability,customer_top_expected_order_value,customer_top_expected_revenue,customer_top_lead_score,customer_lead_tier
C00970,grp3,Personal Safety Type 2,0.7023951658854444,322.5154064105129,226.53326238632374,0.4262182104235818,Cold
C00971,grp1,Core Products,0.6515254852138861,865.3406964815653,563.791517150474,0.34869462863958145,Cold
C00972,grp3,Installation Type 2,0.8233568269399929,10398.602096310779,8561.760026630001,0.5794365023876831,Hot
C00973,grp3,Monitoring Type 1,0.8412688854535941,2932.4318097446935,2466.9636402525844,0.6166841262311458,Hot
C00974,grp3,Core Replacement Type 2,0.7061134207856996,462.6395705972055,326.67600978521995,0.3661258665099081,Cold
C00975,grp1,Premium Products,0.5881558749346619,1655.369442395297,973.6152627321094,0.4371082096007726,Cold
C00976,grp3,Premium Custom Type 1,0.8352132867885759,1478.4942169611686,1234.8580144460395,0.552112622963005,Warm
C00977,grp3,Installation Type 1,0.7107430219409441,5317.697019195939,3779.5160491896722,0.5847312255442629,Hot
C00978,grp3,Preventive Kits Type 1,0.7514066338517155,775.358530472999,582.6095434109288,0.47479717511632763,Warm
C00979,grp3,Premium Plus Type 2,0.5656706292644644,1746.853898518535,988.1439440080626,0.3388095398908811,Cold
C00980,grp3,Core Basic Type 1,0.519169913866957,266.72221550148845,138.4741496483117,0.35319547578452926,Cold
C00981,grp3,Personal Safety Type 2,0.8349509984920749,116.33118884820048,97.13084228457512,0.4891480222812014,Warm
C00982,grp3,Repair Kits Type 1,0.7508167968329674,846.8067782640634,635.7967527926689,0.5380552789427162,Warm
C00983,grp3,Premium Plus Type 2,0.8381427868766581,3168.2144563913653,2655.416093902775,0.5315488497615022,Warm
C00984,grp3,Controllers Type 2,0.680899275945064,1815.1734848921408,1235.9503115777372,0.45842989547689,Cold
C00985,grp3,Core Replacement Type 2,0.8569473304660469,582.4867464280848,499.1604623834004,0.4981273908058299,Warm
C00986,grp3,Controllers Type 2,0.7301315195288145,3894.858045829044,2843.758623350189,0.4470282585181636,Cold
C00987,grp3,Installation Type 2,0.5723606849998787,4267.405121750317,2442.4949186570025,0.34951088816468817,Cold
C00988,grp3,Core Replacement Type 2,0.6228862800169672,194.275285741682,121.01141003486966,0.4093258464780101,Cold
C00989,grp1,Core Products,0.8131882682289862,1307.0082934189372,1062.8438106862682,0.6897550065685215,Hot
C00990,grp3,Premium Custom Type 1,0.5946467173867277,1370.188971387814,814.7783740352605,0.4891139273400804,Warm
C00991,grp3,Monitoring Type 2,0.8352942752753799,6570.872213122279,5488.611943187106,0.6244173779796561,Hot
C00992,grp3,Controllers Type 2,0.7068179678377714,4606.234144369365,3255.7690573081104,0.5069648411474232,Warm
C00993,grp1,Service Contracts,0.8327108573509648,5951.669245294566,4956.019599918608,0.5042469126481476,Warm
C00994,grp1,Safety Solutions,0.6611735906964711,429.170235830089,283.7560258438312,0.5461865235489518,Warm
C00995,grp3,Training Type 1,0.6425600306708041,9168.20674483547,5891.123207157753,0.40476159766461206,Cold
C00996,grp3,Preventive Kits Type 1,0.644656909113631,808.7285677406754,521.3524587915977,0.4713409146933043,Warm
C00997,grp1,Service Contracts,0.42486351141980766,2284.610472808284,970.6476277037946,0.3407601503974914,Cold
C00998,grp3,Personal Safety Type 2,0.8096336852233729,371.4587885306803,300.7455478667042,0.5102527321258242,Warm
C00999,grp3,Premium Custom Type 1,0.9055323662141163,4066.645221803384,3682.478870252948,0.6852636151400726,Hot
C01000,grp3,Installation Type 1,0.9565242013076505,10716.391166971833,10250.487501888092,0.7180378401391306,Hot
C01001,grp3,Core Advanced Type 1,0.5694698088048453,645.1952849883286,367.41923558409115,0.3833373369879253,Cold
C01002,grp3,Installation Type 1,0.8196177824431021,10716.391166971833,8783.344764066302,0.6626831557648378,Hot
C01003,grp3,Premium Standard Type 1,0.6652856939233524,843.9019256362783,561.4358782001847,0.526479124522351,Warm
C01004,grp3,Extended Support Type 2,0.9279305285861761,11028.219070910734,10233.421151834345,0.480876602733517,Warm
C01005,grp3,Training Type 1,0.7121097385274435,8579.173151201663,6109.31274948388,0.5635837308115549,Warm
C01006,grp3,Installation Type 2,0.709129463165444,4925.302753063205,3492.6772972069944,0.4785551650497166,Warm
C01007,grp1,Service Contracts,0.6802423148595922,2035.344451801994,1384.527421430416,0.44101442477267,Cold
C01008,grp3,Preventive Kits Type 1,0.7322654535682721,532.1445957710635,389.6711037862026,0.5567977403915204,Warm
C01009,grp3,Controllers Type 1,0.5852906118586715,2743.4610875702615,1605.7220185544547,0.4590550882694245,Cold
C01010,grp3,Personal Safety Type 2,0.893787322980787,461.9497043546883,412.8847896069429,0.6598069242988251,Hot
C01011,grp3,Personal Safety Type 2,0.7044035907384476,159.53144740723312,112.37452438935682,0.38090560158772174,Cold
C01012,grp3,Personal Safety Type 2,0.8104827832112289,322.5154064105129,261.3931842160931,0.4936331311276496,Warm
C01013,grp3,Repair Kits Type 1,0.5908433400277756,1430.7863491760768,845.3705854133405,0.4589614492541777,Cold
C01014,grp3,Sensors Type 1,0.3743624890940557,5850.98911210461,2190.3908476697006,0.34416147948516357,Cold
C01015,grp3,Core Replacement Type 2,0.5894747088880375,280.2811253855924,165.21863479348363,0.321019246047451,Cold
C01016,grp3,Repair Kits Type 2,0.7855695824499725,357.6406879853535,280.9516459277751,0.5459943241549647,Warm
C01017,grp3,Core Advanced Type 1,0.5958419479772592,468.8564361111698,279.3643322141548,0.39769213444962864,Cold
C01018,grp3,Core Advanced Type 1,0.630772347742393,725.6354079120745,457.71074985370825,0.46915397003667136,Cold
C01019,grp1,Core Products,0.5377245750843155,208.69517540368662,112.22052451609407,0.42589046089392935,Cold
C01020,grp3,Preventive Kits Type 1,0.610205900940452,776.0233378889134,473.5340200473212,0.4172047600605326,Cold
C01021,grp3,Compliance Safety Type 2,0.7880298476552903,350.37836772161637,276.10861173737464,0.5374823020485849,Warm
C01022,grp1,Premium Products,0.5643372116828212,1511.607716743519,853.0564840252733,0.531346823626026,Warm
C01023,grp3,Core Replacement Type 1,0.5179183094874605,274.2973811837456,142.06363595952308,0.3306579688013416,Cold
C01024,grp3,Personal Safety Type 2,0.713589596573644,914.4503761610107,652.5422750113526,0.5593953201527591,Warm
C01025,grp3,Compliance Safety Type 2,0.8004048098748593,144.0509860013669,115.29910206271009,0.5388465490501163,Warm
C01026,grp1,Service Contracts,0.8792388157999459,5656.617704612452,4973.517852036461,0.47815817133291216,Warm
C01027,grp1,Safety Solutions,0.8997068439530268,371.58311828300253,334.31587461662446,0.5587747916237162,Warm
C01028,grp3,Personal Safety Type 2,0.6108141116845669,115.48742608867208,70.5413495770893,0.33792280496263316,Cold
C01029,grp3,Premium Plus Type 2,0.725086917462535,893.072520318342,647.5552008281237,0.42992710499302644,Cold
C01030,grp3,Controllers Type 2,0.5897336692331904,11703.48194162608,6901.937348239531,0.6644010265883056,Hot
C01031,grp3,Premium Standard Type 1,0.9089029436860571,2893.3148341182628,2629.742369740625,0.7441405940292061,Hot
C01032,grp3,Installation Type 1,0.798695309956634,2903.7791121957744,2319.2347580608034,0.5084079092076748,Warm
C01033,grp3,Core Basic Type 2,0.6550763486638914,97.69802248116297,63.99966383864301,0.4614758292274525,Cold
C01034,grp3,Repair Kits Type 2,0.7139426833717306,1129.1399128479752,806.1411792808054,0.4473167499990356,Cold
C01035,grp3,Core Basic Type 2,0.7030185018283981,97.69802248116297,68.68351739630434,0.4897305435037408,Warm
C01036,grp3,Monitoring Type 1,0.6897202776449389,2932.4318097446935,2022.5576819919606,0.5981762905453345,Hot
C01037,grp3,Installation Type 1,0.897257021661197,10103.82101932746,9065.724355199558,0.6943329765698565,Hot
C01038,grp3,Core Replacement Type 2,0.7037945814883407,599.061098989899,421.61595544954145,0.4332326456707922,Cold
C01039,grp3,Calibration Kits Type 1,0.6391238077050244,661.0663592551946,422.5032486728776,0.4339426049686392,Cold
C01040,grp1,Automation Modules,0.4458984213254251,2972.605914599729,1325.4802845426407,0.3457665851536825,Cold
C01041,grp3,Premium Custom Type 1,0.7238892833550785,4066.645221803384,2943.800895270606,0.607414331132453,Hot
C01042,grp3,Core Basic Type 2,0.7111620239956026,814.5084972082856,579.247511436261,0.5753741895403154,Hot
C01043,grp3,Core Basic Type 2,0.896885562475298,390.79208992465186,350.4957833829686,0.6494361307975883,Hot
C01044,grp3,Compliance Safety Type 2,0.827262238708813,138.95315361518524,114.95069693534774,0.5316394141344412,Warm
C01045,grp3,Premium Standard Type 1,0.8372682113512487,1023.1011474927062,856.6100677926282,0.5141059936285265,Warm
C01046,grp3,Preventive Kits Type 1,0.7738593706012613,1019.4263353696139,788.8926222634797,0.49531303862171294,Warm
C01047,grp3,Core Advanced Type 1,0.8606140075334743,1276.9974546493995,1099.0018970558658,0.6554255305580353,Hot
C01048,grp3,Core Replacement Type 2,0.7757160901368915,151.23921965367964,117.31869614510688,0.5151331196773351,Warm
C01049,grp3,Personal Safety Type 2,0.6028104376260062,421.5620545662596,254.1220065996052,0.4164583054346343,Cold
C01050,grp3,Core Replacement Type 2,0.9112937293062827,781.5944788602201,712.2621474457305,0.5450106916842208,Warm
C01051,grp3,Installation Type 1,0.7130318109094267,5747.8286075470305,4098.384640836268,0.38623862270933873,Cold
C01052,grp3,Core Basic Type 2,0.5610525310963402,225.85310897108545,126.71545844420504,0.5029175283866355,Warm
C01053,grp3,Controllers Type 2,0.5408024885889231,2925.87048540652,1582.3180397967265,0.3686672237994951,Cold
C01054,grp1,Safety Solutions,0.7753421676740768,525.0904061540692,407.12473373235747,0.5646334942863865,Warm
C01055,grp3,Training Type 1,0.8405058384214179,8579.173151201663,7210.845122413271,0.6344525561631253,Hot
C01056,grp3,Sensors Type 1,0.816847717780107,6430.617162879434,5252.834953415652,0.49645005557223854,Warm
C01057,grp1,Core Products,0.5502753447061585,877.3486486888212,482.7833300847234,0.4828248956583948,Warm
C01058,grp3,Installation Type 1,0.8264554287911464,3278.370626102204,2709.427201531596,0.4141513290080826,Cold
C01059,grp3,Installation Type 1,0.8060441701626494,8265.05514117233,6661.99951261479,0.5349513617675848,Warm
C01060,grp3,Training Type 2,0.5808375704934023,1083.4618053623112,629.3153227490404,0.43934656307174086,Cold
C01061,grp3,Installation Type 1,0.7292989998189826,3919.915114743401,2858.790172557675,0.39363065649362083,Cold
C01062,grp1,Maintenance Kits,0.7972447986721943,2267.859505471079,1808.0391948561125,0.6343494059209812,Hot
C01063,grp1,Premium Products,0.6562263805890459,1788.904441600811,1173.9262869313684,0.466752783161905,Cold
C01064,grp1,Safety Solutions,0.6526825125329347,700.2843049758147,457.0633196589947,0.3917988245852533,Cold
C01065,grp1,Safety Solutions,0.5885150469315026,332.45712499257667,195.65602051771867,0.45128311525901327,Cold
C01066,grp3,Compliance Safety Type 2,0.5095951109539114,346.2118455691643,176.42786385637675,0.33880832446583137,Cold
C01067,grp3,Training Type 2,0.695616491608017,6067.017827170418,4220.31765545958,0.5689864523982182,Hot
C01068,grp3,Core Replacement Type 2,0.6346129438920811,505.6065894578143,320.8644861870584,0.46628932805995005,Cold
C01069,grp3,Compliance Safety Type 2,0.6384565346737066,160.13711791188166,102.2405893746547,0.4227933609532845,Cold
C01070,grp3,Training Type 1,0.6471932279258388,3850.567665459239,2492.061316755426,0.41999036778791127,Cold
C01071,grp3,Core Basic Type 2,0.8172215812811869,390.79208992465186,319.3637296804038,0.6261813652755985,Hot
C01072,grp3,Compliance Safety Type 2,0.6581027720709173,138.95315361518524,91.4454555821494,0.36818184992557407,Cold
C01073,grp3,Installation Type 1,0.8211740522007757,15246.355875678253,12519.911835725816,0.5567149494006058,Warm
C01074,grp3,Core Replacement Type 1,0.6801737751497993,369.34301574760696,251.21743334626157,0.5292690545614614,Warm
C01075,grp3,Premium Standard Type 1,0.6360990759339921,1579.8455454830237,1004.938291600185,0.5503268171997562,Warm
C01076,grp3,Personal Safety Type 2,0.7061120725370031,115.48742608867208,81.54706578743621,0.44769225203360213,Cold
C01077,grp3,Personal Safety Type 2,0.7512058109519496,375.08446593466283,281.7656304079273,0.46411063297989663,Cold
C01078,grp1,Maintenance Kits,0.7536982221027364,1218.3572299363473,918.2736780890398,0.46960653287308346,Warm
C01079,grp3,Premium Standard Type 1,0.7288205716481031,891.1078574781502,649.4577380873418,0.5164380181550611,Warm
C01080,grp3,Preventive Kits Type 1,0.5456450875520554,802.6914947866093,437.98467095012967,0.3802580579347821,Cold
C01081,grp3,Core Replacement Type 2,0.7416439520066479,626.3112916988028,464.4999815618886,0.47094930912582794,Warm
C01082,grp3,Installation Type 1,0.8935805524123824,9107.244364398606,8138.0564500938635,0.5780671989551179,Hot
C01083,grp3,Repair Kits Type 2,0.7288696743475291,1882.977113156239,1372.4449152700386,0.534370744186933,Warm
C01084,grp3,Installation Type 2,0.7475597025049808,7840.6542787908575,5861.357180097299,0.5585698550462542,Warm
C01085,grp3,Compliance Safety Type 2,0.6767692943441233,231.9483152892001,156.97549766258018,0.4266675704716389,Cold
C01086,grp1,Safety Solutions,0.712215539559472,1209.242450771011,861.2412645340938,0.5136174856955625,Warm
C01087,grp3,Core Replacement Type 2,0.6065603789955479,599.061098989899,363.36672724480263,0.3303139849194475,Cold
C01088,grp3,Monitoring Type 1,0.8399245403297584,10111.062307951579,8492.529361251776,0.592031963955406,Hot
C01089,grp3,Premium Standard Type 1,0.56576275502281,494.66914420684435,279.86537785124,0.44076271788129834,Cold
C01090,grp3,Repair Kits Type 1,0.5683098589293707,331.846862949048,188.59184386872766,0.3316778357864548,Cold
C01091,grp3,Core Replacement Type 1,0.8765048903300795,182.11035988707494,159.62062102079193,0.5489011317849589,Warm
C01092,grp1,Safety Solutions,0.7182736476084309,1382.3801644531381,992.9272431032981,0.6141434301533376,Hot
C01093,grp1,Safety Solutions,0.8486557608895405,322.5239463942298,273.7118051322925,0.5064728324292279,Warm
C01094,grp3,Monitoring Type 2,0.4762390722760237,1604.1346429419311,763.9515941604958,0.44268967523385705,Cold
C01095,grp3,Sensors Type 1,0.4915464800527084,3503.824562850165,1722.2926305912183,0.2815221359293269,Cold
C01096,grp3,Core Replacement Type 2,0.8252670239739951,1121.1245015423697,925.2270808922001,0.6614213303413512,Hot
C01097,grp3,Core Basic Type 2,0.8246204584356532,282.9446403522139,233.32193903915368,0.5124325358274915,Warm
C01098,grp3,Installation Type 2,0.6828084357462194,3633.5323370208125,2481.006531274486,0.40552571733059034,Cold
C01099,grp3,Core Basic Type 2,0.7296102199954277,457.0035656364314,333.4344720626916,0.5840508957274685,Hot
C01100,grp3,Core Advanced Type 1,0.6076846552246162,154.51862159412127,93.89859528920653,0.36124095938230605,Cold
C01101,grp3,Calibration Kits Type 1,0.7358340655841317,1278.8084758101645,940.9908398588401,0.4994405331014673,Warm
C01102,grp3,Installation Type 1,0.7601548513799675,10103.82101932746,7680.468565316658,0.5082874747328007,Warm
C01103,grp3,Core Replacement Type 1,0.7575852485902103,397.8563242234067,301.41008228997686,0.476640077684914,Warm
C01104,grp1,Safety Solutions,0.7158570153247972,470.86336690355904,337.07084445736666,0.4632773764740118,Cold
C01105,grp3,Core Replacement Type 1,0.7021100657126559,102.68598246634093,72.09686189721126,0.42022402499600225,Cold
C01106,grp3,Core Basic Type 1,0.6606709145040447,259.9454814726454,171.73841896572682,0.4197685945052081,Cold
C01107,grp3,Training Type 1,0.8000647213002863,8906.676645704852,7125.917768257621,0.4733183519042726,Warm
C01108,grp3,Installation Type 1,0.774608043606456,5747.8286075470305,4452.314272677225,0.5024620608488259,Warm
C01109,grp3,Sensors Type 1,0.7099089139918904,5774.591226258023,4099.433786179932,0.48586126382508454,Warm
C01110,grp3,Monitoring Type 1,0.5019431252284134,4111.008376289114,2063.492392234743,0.32498191743783306,Cold
C01111,grp3,Installation Type 1,0.7635881377781023,10716.391166971833,8182.909174889726,0.575616892788464,Hot
C01112,grp3,Repair Kits Type 1,0.6875227554685245,2004.020984632301,1377.8100293711452,0.5014498226075031,Warm
C01113,grp3,Core Replacement Type 2,0.7875745142136453,211.92114976739344,166.90369657965206,0.5144060716675439,Warm
C01114,grp3,Training Type 1,0.9178339144458553,9168.20674483547,8414.891085061232,0.7220475676032758,Hot
C01115,grp3,Premium Standard Type 2,0.8406392522130915,4713.589297377976,3962.428182187454,0.5671815233772415,Warm
C01116,grp3,Installation Type 1,0.9449422789192652,10490.749494530919,9913.152734933175,0.7129886981284556,Hot
C01117,grp3,Core Advanced Type 1,0.6167200497486074,309.38886694725795,190.8063174153782,0.3440318249482548,Cold
C01118,grp3,Controllers Type 2,0.6300788662934381,3503.082867882513,2207.2184819273793,0.4747208110429586,Warm
C01119,grp3,Controllers Type 2,0.8176760183036853,11202.774459284838,9160.240013822247,0.5317333864720265,Warm
C01120,grp3,Installation Type 2,0.6258753260677147,2648.177951442071,1657.4292388441388,0.42394893036662523,Cold
C01121,grp3,Compliance Safety Type 2,0.6012211143710078,282.31184530018356,169.7318422315119,0.43182261033263947,Cold
C01122,grp3,Calibration Kits Type 1,0.5949685031268371,302.2939492940545,179.85537851578363,0.48227584147326197,Warm
C01123,grp3,Sensors Type 2,0.8280336905257984,2009.0362590360328,1663.5497079697502,0.47033208066099347,Warm
C01124,grp1,Safety Solutions,0.8030385428672333,172.96516907887758,138.89769734388648,0.5037605104103894,Warm
C01125,grp3,Core Replacement Type 2,0.8924024661869979,310.6626032372438,277.2360732809892,0.522087903466063,Warm
C01126,grp3,Personal Safety Type 2,0.781238285197674,234.89890601451782,183.5120185295915,0.4141824845044073,Cold
C01127,grp3,Premium Standard Type 1,0.6094520899546835,713.8427748039055,435.0529710032907,0.4352655288373231,Cold
C01128,grp1,Service Contracts,0.6558118982153911,8911.756774312005,5844.436126595427,0.5555642725582155,Warm
C01129,grp3,Installation Type 1,0.6492390842065427,7520.623382100155,4882.682637257017,0.45486782386661645,Cold
C01130,grp3,Premium Custom Type 1,0.7211998379806847,4066.645221803384,2932.863875089526,0.5773202653799963,Hot
C01131,grp3,Controllers Type 2,0.6407724049869449,3939.426030030921,2524.2754915310857,0.3933925878740857,Cold
C01132,grp3,Compliance Safety Type 2,0.5125110893507522,224.18304928491676,114.89629880298605,0.3463868400214178,Cold
C01133,grp3,Training Type 2,0.7774495445908348,6067.017827170418,4716.800246758117,0.5378591374157976,Warm
C01134,grp3,Core Advanced Type 2,0.4543774113868025,172.8708609395887,78.54861429793823,0.3933820538742876,Cold
C01135,grp1,Core Products,0.7513453932970082,374.5749448574301,281.435159263111,0.46605526401965025,Cold
C01136,grp3,Installation Type 2,0.685722755233741,4326.367360645366,2966.6885466950685,0.5222957223749699,Warm
C01137,grp3,Core Advanced Type 1,0.6541349098248103,245.70837040607486,160.72642271877885,0.3840300250902074,Cold
C01138,grp3,Sensors Type 2,0.8084629523357357,3517.5615428824613,2843.8181899814003,0.5469143831142794,Warm
C01139,grp3,Installation Type 1,0.663600471908512,11395.43303282954,7562.0147381875295,0.4260910533135599,Cold
C01140,grp1,Premium Products,0.8378393407744081,3633.5882442564366,3044.363179213452,0.5294333868338063,Warm
C01141,grp3,Core Replacement Type 2,0.7626448454332571,466.40565503122235,355.7018686904836,0.5069923255140016,Warm
C01142,grp1,Safety Solutions,0.6794079607383036,272.3926939679369,185.0657647287688,0.5222390012339444,Warm
C01143,grp3,Sensors Type 2,0.6083612594944913,6109.414472026579,3716.7310829759617,0.4443347990314578,Cold
C01144,grp3,Core Replacement Type 1,0.6787412232379156,276.8633148527517,187.9185449928609,0.4865323357056737,Warm
C01145,grp1,Service Contracts,0.8248937569948291,8928.936655570691,7365.424103782552,0.4406093171091115,Cold
C01146,grp3,Training Type 2,0.5651839452242782,5421.456361562486,3064.1200952891463,0.463178142551256,Cold
C01147,grp3,Core Replacement Type 1,0.6108489906763865,626.7569551469147,382.8538534508981,0.41096930945796817,Cold
C01148,grp3,Compliance Safety Type 2,0.5290502555188552,294.8111867538461,155.9699336819392,0.467078439931861,Cold
C01149,grp3,Core Basic Type 1,0.8879751885573028,338.8375642237148,300.8793499818504,0.5187255876141017,Warm
C01150,grp3,Premium Plus Type 2,0.44191433139021075,3097.3758472677164,1368.7747766095003,0.24197029155562758,Cold
C01151,grp3,Core Basic Type 2,0.6786846227615698,814.5084972082856,552.7943921638985,0.5506853357914009,Warm
C01152,grp3,Core Replacement Type 2,0.7038090941095849,339.8082434813249,239.16013201556055,0.4549228876353061,Cold
C01153,grp3,Personal Safety Type 2,0.5728150144703451,439.502406616637,251.75357740586043,0.5072736129429088,Warm
C01154,grp3,Training Type 1,0.9133316710369277,12038.329126914932,10994.987257977733,0.4877262499133329,Warm
C01155,grp3,Monitoring Type 1,0.8598783668305268,5661.664717363135,4868.343010708229,0.5546853112210236,Warm
C01156,grp3,Personal Safety Type 2,0.6325932366517647,322.5154064105129,204.02106481128567,0.38692266037443157,Cold
C01157,grp3,Installation Type 2,0.5059318378870427,2264.147208235479,1145.5041583093926,0.3547617573882399,Cold
C01158,grp3,Premium Plus Type 2,0.6278162220444806,893.072520318342,560.6854157180042,0.34930622822605056,Cold
C01159,grp3,Premium Plus Type 2,0.7387899002017603,7120.514513070366,5260.564206496441,0.6662200356944286,Hot
C01160,grp3,Monitoring Type 1,0.7519003448667292,3091.389749240242,2324.4170185712096,0.5214113166883831,Warm
C01161,grp3,Personal Safety Type 2,0.8897135602220696,461.9497043546883,411.00291610494224,0.6972076728709186,Hot
C01162,grp3,Controllers Type 1,0.4965497190920243,1864.9878086977556,926.0591725189204,0.3117063947076132,Cold
C01163,grp1,Safety Solutions,0.8118723475733234,247.43627542583795,200.88666980477447,0.49684077172029834,Warm
C01164,grp3,Core Basic Type 1,0.5771525473614998,498.3990614916904,287.6522879425099,0.38458050448895525,Cold
C01165,grp3,Core Basic Type 2,0.5291275519203584,443.8155450377452,234.8350328500217,0.4370653361592133,Cold
C01166,grp3,Extended Support Type 2,0.8217642500101163,2518.7330977890956,2069.8048150803133,0.5083711302212742,Warm
C01167,grp3,Training Type 1,0.7571123919791303,4633.486845807477,3508.0703090331344,0.6151160293930491,Hot
C01168,grp3,Premium Standard Type 2,0.7116755855231796,2476.5633718418644,1762.5096877408187,0.3521536060432424,Cold
C01169,grp3,Monitoring Type 1,0.8469565526255746,2109.36641023491,1786.5417030367428,0.5540567757630739,Warm
C01170,grp3,Premium Standard Type 1,0.8233979504598641,1072.9349826226473,883.4524656681778,0.4674344787653332,Cold
C01171,grp3,Core Basic Type 1,0.6900360075644502,140.26862716788952,96.79040347747686,0.42849495316913583,Cold
C01172,grp3,Premium Custom Type 1,0.8915976401639513,4339.533918627987,3869.1182012601375,0.6402913930676073,Hot
C01173,grp1,Maintenance Kits,0.6123684945873898,1913.4855222580816,1171.7582486799467,0.5525787068900629,Warm
C01174,grp1,Maintenance Kits,0.8195546275397753,1920.1911004180133,1573.7015021082761,0.5988155861952675,Hot
C01175,grp3,Premium Custom Type 1,0.669889123778772,2315.490538131079,1551.1219277066657,0.5471891584979934,Warm
C01176,grp3,Premium Standard Type 2,0.9097727122097566,4573.2812151931685,4160.646454844221,0.7706675783669958,Hot
C01177,grp3,Training Type 2,0.5834931501888515,7129.403516696584,4159.958116924766,0.4397178616084544,Cold
C01178,grp3,Training Type 1,0.8376352358465349,5665.518746625202,4745.638131522365,0.5113145603457344,Warm
C01179,grp3,Core Basic Type 1,0.7838341657518108,135.67601301246233,106.34749447215523,0.5799421605369025,Hot
C01180,grp1,Maintenance Kits,0.5418934926666367,317.7587778165916,172.1914139365146,0.36283308054687435,Cold
C01181,grp3,Premium Standard Type 1,0.8233480207823136,633.8228012304368,521.8567489197819,0.5164681361417832,Warm
C01182,grp3,Extended Support Type 2,0.7812422182485158,2285.340392092575,1785.404397371336,0.39472347815539316,Cold
C01183,grp3,Sensors Type 1,0.7465161722096518,1799.998118743361,1343.727705588868,0.4916958857570574,Warm
C01184,grp3,Training Type 2,0.786103663926778,11554.605822880352,9083.117972595928,0.5659943939102176,Warm
C01185,grp3,Installation Type 2,0.8151744449814978,3784.0780171956976,3084.6836974341895,0.5059847301733937,Warm
C01186,grp3,Installation Type 2,0.9080974910025764,2835.578216672261,2574.98146410164,0.5608000784762338,Warm
C01187,grp3,Installation Type 1,0.8885667969195721,4800.378445491661,4265.45689931228,0.5149274844523664,Warm
C01188,grp3,Premium Plus Type 2,0.8042691977525972,1877.0626633442312,1509.6636823792182,0.511600756512681,Warm
C01189,grp3,Compliance Safety Type 2,0.5861863187443348,206.43684588910327,121.01045474492501,0.324026940266644,Cold
C01190,grp3,Core Replacement Type 2,0.47076601564832676,358.50385205409236,168.77143002608227,0.3766055528678685,Cold
C01191,grp3,Core Replacement Type 1,0.8498279609808577,280.5004807339425,238.3771515962767,0.5513832092572211,Warm
C01192,grp3,Sensors Type 1,0.5607919038069505,1607.6542907198584,901.5595103562022,0.39677949598966017,Cold
C01193,grp3,Controllers Type 2,0.44948317928439907,6097.786490943026,2740.852458546531,0.4447412974736571,Cold
C01194,grp3,Training Type 1,0.7163762255044939,7355.914519049596,5269.602278290454,0.4651485907547471,Cold
C01195,grp3,Extended Support Type 2,0.8320205794336285,3883.1338887978136,3230.847308175916,0.6354942557180245,Hot
C01196,grp3,Compliance Safety Type 2,0.6146579546611635,346.2118455691643,212.80186487700914,0.388400479232362,Cold
C01197,grp1,Service Contracts,0.6990982241040551,12633.28322144331,8831.905864714574,0.39324521113797667,Cold
C01198,grp3,Installation Type 2,0.7658731607202713,2745.813841811365,2102.9451257775413,0.4863811642786305,Warm
C01199,grp3,Monitoring Type 1,0.5536918750800576,10111.062307951579,5598.4130483410045,0.5349716371121367,Warm
C01200,grp3,Training Type 1,0.7161754723480543,3613.5605863242577,2587.9434597690874,0.4633991484466126,Cold
C01201,grp3,Premium Standard Type 1,0.7094161054025854,1073.4465451929298,761.5202674486286,0.47841821565592213,Warm
C01202,grp3,Repair Kits Type 2,0.7732119957381691,429.5222004563671,332.11171782871753,0.586012825427638,Hot
C01203,grp3,Core Basic Type 2,0.6490948323847402,203.6271243020714,132.17331411783968,0.3630605078672977,Cold
C01204,grp3,Sensors Type 1,0.46664119877619903,1639.8088221171001,765.2023545165105,0.2833482535708065,Cold
C01205,grp3,Core Basic Type 1,0.6499107525350921,175.48944935348126,114.05248009128994,0.5007304748624377,Warm
C01206,grp3,Compliance Safety Type 2,0.7722878346381822,268.66242301274184,207.48472091715772,0.5715698774104498,Hot
C01207,grp3,Compliance Safety Type 2,0.7209596982118267,410.4658232102605,295.92931602793846,0.45653059152198816,Cold
C01208,grp3,Personal Safety Type 2,0.4989963756463493,336.868422055588,168.09612167544313,0.34412241846750524,Cold
C01209,grp3,Core Advanced Type 1,0.6563466889117044,194.97153747499624,127.96892305373808,0.4356007020562596,Cold
C01210,grp3,Premium Standard Type 2,0.6154731276344969,305.6289011114886,188.10637566258225,0.3256935190289382,Cold
C01211,grp3,Installation Type 1,0.6171006043266052,10103.82101932746,6235.074057034832,0.5754502628746343,Hot
C01212,grp3,Installation Type 1,0.7447552878227808,4994.5735613816805,3719.7350702588647,0.47911473605369487,Warm
C01213,grp3,Repair Kits Type 2,0.7394161539073748,795.806803799487,588.4324061187375,0.586603863655686,Hot
C01214,grp3,Core Replacement Type 2,0.6485924247643092,657.4399348184577,426.4105614607929,0.45471047380820473,Cold
C01215,grp3,Training Type 1,0.5318793456311558,12038.329126914932,6402.938618515997,0.5174557237393412,Warm
C01216,grp3,Repair Kits Type 1,0.6394864391458934,1230.924066362731,787.1592480572863,0.40902257623574434,Cold
C01217,grp3,Installation Type 2,0.5772697828528383,8814.35394831817,5088.260189733688,0.4258110413515488,Cold
C01218,grp1,Premium Products,0.8992746571051013,3803.698493661532,3420.569658618665,0.6849593171965469,Hot
