ID_Customer,product_group,recommended_product,model_probability,source_target_col,model_rank_per_customer,value_segment,segment_product_mean_order_value,segment_product_median_order_value,segment_product_value_events,product_mean_order_value,product_median_order_value,product_value_events,customer_mean_event_value,customer_value_events,customer_value_multiplier,value_shrinkage_weight,expected_order_value_before_customer_adjustment,expected_order_value,expected_revenue,expected_revenue_proxy,expected_revenue_is_forecast,probability_semantics,order_value_estimation_method
C01193,grp3,Monitoring Type 1,0.39504629225060506,purchase_flag_grp3_Monitoring Type 1,2,Mid-Market,3034.5581309734516,2246.35,1017,3029.3067279341703,2136.57,2309,10750.063600000001,25,2.0,0.9713467048710601,3034.407660972326,6068.815321944652,2397.462991287897,2397.462991287897,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01193,grp3,Controllers Type 1,0.3692188986520008,purchase_flag_grp3_Controllers Type 1,3,Mid-Market,3642.833058945805,2567.73,1347,4106.210225629418,2383.08,3535,10750.063600000001,25,2.0,0.9782135076252724,3652.928422054381,7305.856844108762,2697.4604176910193,2697.4604176910193,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01194,grp3,Training Type 1,0.7163762255044939,purchase_flag_grp3_Training Type 1,1,Public Sector,4210.844633220339,3541.85,295,5063.882342342342,3371.32,1665,4205.160714285715,14,1.714830646125675,0.9076923076923077,4289.586575600832,7355.914519049596,5269.602278290454,5269.602278290454,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01194,grp3,Sensors Type 1,0.6220688589776965,purchase_flag_grp3_Sensors Type 1,2,Public Sector,2134.4787523219816,1648.93,323,3239.703715218003,2038.09,3555,4205.160714285715,14,1.714830646125675,0.9150141643059491,2228.4072194236264,3821.3409919153364,2377.1372306054723,2377.1372306054723,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01194,grp3,Repair Kits Type 1,0.5718177146358682,purchase_flag_grp3_Repair Kits Type 1,3,Public Sector,430.98685555555556,335.67,180,836.2294216136919,512.35,2045,4205.160714285715,14,1.714830646125675,0.8571428571428571,488.8786507067179,838.3440924684493,479.3800030337896,479.3800030337896,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01195,grp3,Extended Support Type 2,0.8320205794336285,purchase_flag_grp3_Extended Support Type 2,1,SMB,1543.2169061728393,1170.4299999999998,162,4092.6571508196716,2647.37,610,3671.01,29,2.0,0.84375,1941.5669443989068,3883.1338887978136,3230.847308175916,3230.847308175916,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01195,grp3,Premium Custom Type 1,0.8296729455847002,purchase_flag_grp3_Premium Custom Type 1,2,SMB,994.9544095808383,800.79,167,2063.947720197044,1604.41,609,3671.01,29,2.0,0.8477157360406091,1157.7452690655396,2315.490538131079,1921.099855244715,1921.099855244715,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01195,grp3,Preventive Kits Type 1,0.7169613086096038,purchase_flag_grp3_Preventive Kits Type 1,3,SMB,358.07934655172414,261.71000000000004,406,788.2648314371256,530.235,1670,3671.01,29,2.0,0.9311926605504587,387.6792652364995,775.358530472999,555.9020666495408,555.9020666495408,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01196,grp3,Compliance Safety Type 2,0.6146579546611635,purchase_flag_grp3_Compliance Safety Type 2,1,Mid-Market,721.7492949152543,524.39,118,577.0763162824207,326.70000000000005,694,1035.808,5,0.5,0.7972972972972973,692.4236911383286,346.2118455691643,212.80186487700914,212.80186487700914,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01196,grp1,Maintenance Kits,0.5800970120527702,purchase_flag_grp1_Maintenance Kits,2,Mid-Market,956.9718772765015,645.14,3613,929.1495397698504,574.0899999999999,8690,1035.808,5,0.5,0.9917650288223991,956.7427611290408,478.3713805645204,277.5018085170369,277.5018085170369,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01196,grp3,Core Advanced Type 1,0.5008377281047514,purchase_flag_grp3_Core Advanced Type 1,3,Mid-Market,640.4824264830507,427.01,944,576.0783271419228,332.28999999999996,3058,1035.808,5,0.5,0.9691991786447639,638.4987273246998,319.2493636623499,159.89212599553886,159.89212599553886,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01197,grp1,Service Contracts,0.6990982241040551,purchase_flag_grp1_Service Contracts,1,Distributor,6357.2128925599,4662.18,793,5244.207394130719,3029.425,7650,7195.813333333333,3,2.0,0.9635479951397327,6316.641610721655,12633.28322144331,8831.905864714574,8831.905864714574,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01197,grp3,Installation Type 1,0.6834222363367176,purchase_flag_grp3_Installation Type 1,2,Distributor,7730.642542372881,6170.225,118,5927.55006886388,3729.575,1866,7195.813333333333,3,2.0,0.7972972972972973,7365.150824769705,14730.30164953941,10067.015695242664,10067.015695242664,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01197,grp3,Premium Plus Type 2,0.6262431009273463,purchase_flag_grp3_Premium Plus Type 2,3,Distributor,2326.2825762711864,1758.81,295,2093.9392777338603,1325.85,1518,7195.813333333333,3,2.0,0.9076923076923077,2304.8355025600486,4609.671005120097,2886.7746645012867,2886.7746645012867,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01198,grp3,Installation Type 2,0.7658731607202713,purchase_flag_grp3_Installation Type 2,1,SMB,1398.6680673076921,1067.105,208,3634.114349307774,2592.83,939,1502.4733333333334,12,1.6339782360230948,0.8739495798319328,1680.4470104169461,2745.813841811365,2102.9451257775413,2102.9451257775413,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01198,grp3,Installation Type 1,0.7075116524212176,purchase_flag_grp3_Installation Type 1,2,SMB,2495.9564053156146,1770.915,602,5927.55006886388,3729.575,1866,1502.4733333333334,12,1.6339782360230948,0.9525316455696202,2658.8485095979695,4344.500597565525,3073.784796728552,3073.784796728552,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01198,grp3,Training Type 2,0.6623549315988169,purchase_flag_grp3_Training Type 2,3,SMB,1144.8094564356436,748.47,505,3552.4214311361197,2150.4700000000003,1866,1502.4733333333334,12,1.6339782360230948,0.9439252336448598,1279.8157353908105,2091.1910577484764,1385.1107100150496,1385.1107100150496,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01199,grp3,Monitoring Type 1,0.5536918750800576,purchase_flag_grp3_Monitoring Type 1,1,Enterprise,5214.658726701571,4018.5150000000003,382,3029.3067279341703,2136.57,2309,13821.897619047619,21,2.0,0.9271844660194175,5055.5311539757895,10111.062307951579,5598.4130483410045,5598.4130483410045,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01199,grp3,Controllers Type 2,0.5361837294917691,purchase_flag_grp3_Controllers Type 2,2,Enterprise,5970.267606962026,4505.764999999999,632,3354.7798359410804,2142.85,3055,13821.897619047619,21,2.0,0.9546827794561934,5851.74097081304,11703.48194162608,6275.216595500642,6275.216595500642,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01199,grp3,Premium Custom Type 1,0.5346147645652912,purchase_flag_grp3_Premium Custom Type 1,3,Enterprise,3110.2384192771074,2260.13,83,2063.947720197044,1604.41,609,13821.897619047619,21,2.0,0.7345132743362832,2832.46212748594,5664.92425497188,3028.5521468519996,3028.5521468519996,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01200,grp3,Training Type 1,0.7161754723480543,purchase_flag_grp3_Training Type 1,1,Public Sector,4210.844633220339,3541.85,295,5063.882342342342,3371.32,1665,2065.766666666667,12,0.8424029968011814,0.9076923076923077,4289.586575600832,3613.5605863242577,2587.9434597690874,2587.9434597690874,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01200,grp3,Monitoring Type 1,0.6753136430358777,purchase_flag_grp3_Monitoring Type 1,2,Public Sector,2784.345996969697,2137.96,132,3029.3067279341703,2136.57,2309,2065.766666666667,12,0.8424029968011814,0.8148148148148148,2829.7090952964513,2383.7554219532904,1609.7825581058023,1609.7825581058023,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01200,grp1,Maintenance Kits,0.6287674332351996,purchase_flag_grp1_Maintenance Kits,3,Public Sector,650.6508817802503,492.07,719,929.1495397698504,574.0899999999999,8690,2065.766666666667,12,0.8424029968011814,0.9599465954606141,661.8057011923838,557.5071059845712,350.5423120403032,350.5423120403032,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01201,grp3,Premium Standard Type 1,0.7094161054025854,purchase_flag_grp3_Premium Standard Type 1,1,Enterprise,1634.576,1423.5,75,976.8609597069598,603.8050000000001,546,4559.204166666666,12,0.7420184851885034,0.7142857142857143,1446.6574170591314,1073.4465451929298,761.5202674486286,761.5202674486286,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01201,grp3,Training Type 1,0.6096464196769469,purchase_flag_grp3_Training Type 1,2,Enterprise,9351.931515844155,7340.37,385,5063.882342342342,3371.32,1665,4559.204166666666,12,0.7420184851885034,0.927710843373494,9041.952057518723,6709.295568867115,4090.2980221142416,4090.2980221142416,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01201,grp3,Training Type 2,0.5579004243363666,purchase_flag_grp3_Training Type 2,3,Enterprise,5927.294921348314,4746.88,445,3552.4214311361197,2150.4700000000003,1866,4559.204166666666,12,0.7420184851885034,0.9368421052631579,5777.302911440176,4286.86555482197,2391.6441121081307,2391.6441121081307,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01202,grp3,Repair Kits Type 2,0.7732119957381691,purchase_flag_grp3_Repair Kits Type 2,1,Mid-Market,859.35349078341,651.51,868,850.1014006545114,569.97,2139,979.659,20,0.5,0.9665924276169265,859.0444009127342,429.5222004563671,332.11171782871753,332.11171782871753,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01202,grp3,Premium Standard Type 1,0.7236504242026146,purchase_flag_grp3_Premium Standard Type 1,2,Mid-Market,881.4028181818181,718.025,154,976.8609597069598,603.8050000000001,546,979.659,20,0.5,0.8369565217391305,896.9666456043956,448.4833228021978,324.5451467936086,324.5451467936086,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01202,grp3,Core Replacement Type 1,0.6685291726136438,purchase_flag_grp3_Core Replacement Type 1,3,Mid-Market,418.11517198177677,294.18,439,420.905875,252.45,1696,979.659,20,0.5,0.9360341151385928,418.2936817697228,209.1468408848614,139.82076449151378,139.82076449151378,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01203,grp3,Core Basic Type 2,0.6490948323847402,purchase_flag_grp3_Core Basic Type 2,1,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,249.15999999999997,3,0.5,0.9733806566104702,407.2542486041428,203.6271243020714,132.17331411783968,132.17331411783968,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01203,grp3,Core Advanced Type 1,0.6371197548683869,purchase_flag_grp3_Core Advanced Type 1,2,Mid-Market,640.4824264830507,427.01,944,576.0783271419228,332.28999999999996,3058,249.15999999999997,3,0.5,0.9691991786447639,638.4987273246998,319.2493636623499,203.40007631844486,203.40007631844486,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01203,grp3,Repair Kits Type 1,0.527026475518441,purchase_flag_grp3_Repair Kits Type 1,3,Mid-Market,805.6454208675264,566.29,853,836.2294216136919,512.35,2045,249.15999999999997,3,0.5,0.9660249150622876,806.6845148906124,403.3422574453062,212.57204836905137,212.57204836905137,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01204,grp3,Sensors Type 1,0.46664119877619903,purchase_flag_grp3_Sensors Type 1,1,Mid-Market,3214.805243053645,2289.74,1454,3239.703715218003,2038.09,3555,1100.3274999999999,4,0.5100004495938129,0.9797843665768194,3215.308581439717,1639.8088221171001,765.2023545165105,765.2023545165105,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01204,grp3,Premium Plus Type 2,0.45485200795542957,purchase_flag_grp3_Premium Plus Type 2,2,Mid-Market,1755.6703636963696,1287.44,303,2093.9392777338603,1325.85,1518,1100.3274999999999,4,0.5100004495938129,0.9099099099099099,1786.145040636684,910.9347737644679,414.3405109631932,414.3405109631932,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01204,grp3,Controllers Type 2,0.44385703569980245,purchase_flag_grp3_Controllers Type 2,3,Mid-Market,3042.17538477306,2144.6549999999997,1366,3354.7798359410804,2142.85,3055,1100.3274999999999,4,0.5100004495938129,0.9785100286532952,3048.893245471513,1554.936925954011,690.1696946541106,690.1696946541106,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01205,grp3,Core Basic Type 1,0.6499107525350921,purchase_flag_grp3_Core Basic Type 1,1,SMB,221.11692042310824,146.23000000000002,1229,459.3349140403039,278.01,3027,711.5105263157895,19,0.7737859227904239,0.9761715647339158,226.79328246323203,175.48944935348126,114.05248009128994,114.05248009128994,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01205,grp3,Core Basic Type 2,0.588434916513804,purchase_flag_grp3_Core Basic Type 2,2,SMB,191.61631407799075,124.43,1513,386.0204725622969,234.54500000000002,3692,711.5105263157895,19,0.7737859227904239,0.9805573558003888,195.39604496232593,151.19470896077254,88.96824594466108,88.96824594466108,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01205,grp1,Safety Solutions,0.5249387426045047,purchase_flag_grp1_Safety Solutions,3,SMB,270.3750592277719,190.63,2823,505.43952119815674,312.65,5642,711.5105263157895,19,0.7737859227904239,0.9894847528916929,272.8468201317717,211.12502849609578,110.82770699108075,110.82770699108075,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01206,grp3,Compliance Safety Type 2,0.7722878346381822,purchase_flag_grp3_Compliance Safety Type 2,1,SMB,250.54319664634147,149.53,328,577.0763162824207,326.70000000000005,694,888.933,20,0.966737407618583,0.9162011173184358,277.9063072303705,268.66242301274184,207.48472091715772,207.48472091715772,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01206,grp3,Core Basic Type 1,0.7471814278294961,purchase_flag_grp3_Core Basic Type 1,2,SMB,221.11692042310824,146.23000000000002,1229,459.3349140403039,278.01,3027,888.933,20,0.966737407618583,0.9761715647339158,226.79328246323203,219.24954995381395,163.81919178546516,163.81919178546516,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01206,grp3,Core Replacement Type 2,0.7460573432167947,purchase_flag_grp3_Core Replacement Type 2,3,SMB,248.62199310344826,98.24,145,562.784595959596,379.5,396,888.933,20,0.966737407618583,0.8285714285714286,302.4784393073593,292.4172222765114,218.160015962449,218.160015962449,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01207,grp3,Compliance Safety Type 2,0.7209596982118267,purchase_flag_grp3_Compliance Safety Type 2,1,Distributor,923.969109859155,859.63,71,577.0763162824207,326.70000000000005,694,770.2283333333334,6,0.5,0.7029702970297029,820.931646420521,410.4658232102605,295.92931602793846,295.92931602793846,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01207,grp1,Safety Solutions,0.6788952924807021,purchase_flag_grp1_Safety Solutions,2,Distributor,757.2329061143985,643.1,507,505.43952119815674,312.65,5642,770.2283333333334,6,0.5,0.9441340782122905,743.1662365660051,371.58311828300253,252.26602976763033,252.26602976763033,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01207,grp3,Personal Safety Type 2,0.6425509975706337,purchase_flag_grp3_Personal Safety Type 2,3,Distributor,657.1013877551021,556.99,49,442.67617743979724,280.04,789,770.2283333333334,6,0.5,0.620253164556962,575.6740926986572,287.8370463493286,184.94998126954582,184.94998126954582,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01208,grp3,Personal Safety Type 2,0.4989963756463493,purchase_flag_grp3_Personal Safety Type 2,1,Distributor,657.1013877551021,556.99,49,442.67617743979724,280.04,789,1591.218,5,0.585172107496464,0.620253164556962,575.6740926986572,336.868422055588,168.09612167544313,168.09612167544313,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01208,grp1,Automation Modules,0.49307691556199235,purchase_flag_grp1_Automation Modules,2,Distributor,4974.144807619048,3361.84,1260,4339.630620588463,2489.02,12949,1591.218,5,0.585172107496464,0.9767441860465116,4959.388663734616,2902.0959162516574,1430.9565030504214,1430.9565030504214,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01208,grp3,Premium Plus Type 2,0.4628294228487615,purchase_flag_grp3_Premium Plus Type 2,3,Distributor,2326.2825762711864,1758.81,295,2093.9392777338603,1325.85,1518,1591.218,5,0.585172107496464,0.9076923076923077,2304.8355025600486,1348.7254484657353,624.2298208948333,624.2298208948333,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01209,grp3,Core Advanced Type 1,0.6563466889117044,purchase_flag_grp3_Core Advanced Type 1,1,SMB,273.7697314696486,171.115,1252,576.0783271419228,332.28999999999996,3058,638.36125,8,0.6942342110700787,0.9765990639625585,280.84403558054424,194.97153747499624,127.96892305373808,127.96892305373808,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01209,grp3,Premium Standard Type 1,0.5809548485352213,purchase_flag_grp3_Premium Standard Type 1,2,SMB,372.0161717791411,283.37,163,976.8609597069598,603.8050000000001,546,638.36125,8,0.6942342110700787,0.844559585492228,466.03349632750667,323.536396655157,187.960038314428,187.960038314428,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01209,grp3,Core Advanced Type 2,0.565848119820317,purchase_flag_grp3_Core Advanced Type 2,3,SMB,223.92975453890492,148.88,1388,497.5856153606641,306.1,3854,638.36125,8,0.6942342110700787,0.9788434414668548,229.71937077631873,159.4790461384125,90.24091840815831,90.24091840815831,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01210,grp3,Premium Standard Type 2,0.6154731276344969,purchase_flag_grp3_Premium Standard Type 2,1,SMB,528.1976281081081,407.1,370,1635.6666163063621,935.8,1619,331.9775,4,0.5,0.925,611.2578022229771,305.6289011114886,188.10637566258225,188.10637566258225,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01210,grp3,Calibration Kits Type 1,0.5901728443449151,purchase_flag_grp3_Calibration Kits Type 1,2,SMB,295.83402191780823,199.47,365,592.7382843905916,403.76,1403,331.9775,4,0.5,0.9240506329113924,318.38371273852596,159.19185636926298,93.95071066999513,93.95071066999513,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01210,grp3,Core Basic Type 2,0.4811092105200975,purchase_flag_grp3_Core Basic Type 2,3,SMB,191.61631407799075,124.43,1513,386.0204725622969,234.54500000000002,3692,331.9775,4,0.5,0.9805573558003888,195.39604496232593,97.69802248116297,47.00341846528705,47.00341846528705,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01211,grp3,Installation Type 1,0.6171006043266052,purchase_flag_grp3_Installation Type 1,1,Mid-Market,4974.420283185841,3611.54,339,5927.55006886388,3729.575,1866,5840.99,29,2.0,0.9186991869918699,5051.91050966373,10103.82101932746,6235.074057034832,6235.074057034832,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01211,grp3,Calibration Kits Type 2,0.5113802112131208,purchase_flag_grp3_Calibration Kits Type 2,2,Mid-Market,851.278055890411,614.015,730,855.3437032407409,579.01,1728,5840.99,29,2.0,0.9605263157894737,851.4385419700293,1702.8770839400586,870.8176428552505,870.8176428552505,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01211,grp3,Training Type 1,0.4973180803047987,purchase_flag_grp3_Training Type 1,3,Mid-Market,4536.284870431894,3488.64,301,5063.882342342342,3371.32,1665,5840.99,29,2.0,0.9093655589123867,4584.103372417735,9168.20674483547,4559.514978179083,4559.514978179083,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01212,grp3,Installation Type 1,0.7447552878227808,purchase_flag_grp3_Installation Type 1,1,Public Sector,5315.706442786069,4021.745,402,5927.55006886388,3729.575,1866,2285.815714285714,7,0.9321372248476844,0.9305555555555556,5358.195583485916,4994.5735613816805,3719.7350702588647,3719.7350702588647,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01212,grp3,Premium Standard Type 1,0.7169730583709537,purchase_flag_grp3_Premium Standard Type 1,2,Public Sector,563.0323529411764,537.94,17,976.8609597069598,603.8050000000001,546,2285.815714285714,7,0.9321372248476844,0.3617021276595745,827.1782721533785,771.0436590593529,552.8175303733151,552.8175303733151,False,historical product-affinity score,low-support segment-product estimate with shrinkage
C01212,grp1,Safety Solutions,0.6036158450130414,purchase_flag_grp1_Safety Solutions,3,Public Sector,652.5551041994752,403.45,762,505.43952119815674,312.65,5642,2285.815714285714,7,0.9321372248476844,0.9621212121212122,646.982544237304,603.0765133102547,364.0265391892881,364.0265391892881,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01213,grp3,Repair Kits Type 2,0.7394161539073748,purchase_flag_grp3_Repair Kits Type 2,1,SMB,375.7368333333333,263.99,612,850.1014006545114,569.97,2139,3042.21,29,2.0,0.9532710280373832,397.9034018997435,795.806803799487,588.4324061187375,588.4324061187375,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01213,grp3,Calibration Kits Type 1,0.7226459686876068,purchase_flag_grp3_Calibration Kits Type 1,2,SMB,295.83402191780823,199.47,365,592.7382843905916,403.76,1403,3042.21,29,2.0,0.9240506329113924,318.38371273852596,636.7674254770519,460.15741301257765,460.15741301257765,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01213,grp3,Extended Support Type 2,0.7171101919846219,purchase_flag_grp3_Extended Support Type 2,3,SMB,1543.2169061728393,1170.4299999999998,162,4092.6571508196716,2647.37,610,3042.21,29,2.0,0.84375,1941.5669443989068,3883.1338887978136,2784.6348884977915,2784.6348884977915,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01214,grp3,Core Replacement Type 2,0.6485924247643092,purchase_flag_grp3_Core Replacement Type 2,1,Enterprise,1833.4598,1800.73,30,562.784595959596,379.5,396,3371.5475,4,0.5487252768765937,0.5,1198.122197979798,657.4399348184577,426.4105614607929,426.4105614607929,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01214,grp3,Calibration Kits Type 2,0.5193335473673116,purchase_flag_grp3_Calibration Kits Type 2,2,Enterprise,1542.4679281767956,1161.88,181,855.3437032407409,579.01,1728,3371.5475,4,0.5487252768765937,0.8578199052132701,1444.772540745129,792.7832124440706,411.7189180118322,411.7189180118322,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01214,grp3,Monitoring Type 2,0.4886293068832292,purchase_flag_grp3_Monitoring Type 2,3,Enterprise,3759.432917274939,2943.43,411,2215.2609543776057,1480.17,1679,3371.5475,4,0.5487252768765937,0.9319727891156463,3654.387205513216,2005.2546311595208,979.8261805478621,979.8261805478621,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01215,grp3,Training Type 1,0.5318793456311558,purchase_flag_grp3_Training Type 1,1,Distributor,6172.418395721925,4976.81,187,5063.882342342342,3371.32,1665,9614.5,30,2.0,0.8617511520737328,6019.164563457466,12038.329126914932,6402.938618515997,6402.938618515997,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01215,grp3,Monitoring Type 1,0.4854316321761319,purchase_flag_grp3_Monitoring Type 1,2,Distributor,3686.543032195122,2870.07,205,3029.3067279341703,2136.57,2309,9614.5,30,2.0,0.8723404255319149,3602.640525268192,7205.281050536384,3497.671340649631,3497.671340649631,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01215,grp3,Premium Custom Type 1,0.4655832886846789,purchase_flag_grp3_Premium Custom Type 1,3,Distributor,2740.2177763779523,2116.8,127,2063.947720197044,1604.41,609,9614.5,30,2.0,0.8089171974522293,2610.994198763766,5221.988397527532,2431.2705315941043,2431.2705315941043,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01216,grp3,Repair Kits Type 1,0.6394864391458934,purchase_flag_grp3_Repair Kits Type 1,1,Distributor,1154.4105668508287,765.62,362,836.2294216136919,512.35,2045,2961.937142857143,7,1.0892555263689636,0.923469387755102,1130.0599690010479,1230.924066362731,787.1592480572863,787.1592480572863,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01216,grp3,Monitoring Type 1,0.6122592253929087,purchase_flag_grp3_Monitoring Type 1,2,Distributor,3686.543032195122,2870.07,205,3029.3067279341703,2136.57,2309,2961.937142857143,7,1.0892555263689636,0.8723404255319149,3602.640525268192,3924.196101669164,2402.6252654978343,2402.6252654978343,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01216,grp1,Maintenance Kits,0.599911698480505,purchase_flag_grp1_Maintenance Kits,3,Distributor,1349.5838509170947,957.61,1363,929.1495397698504,574.0899999999999,8690,2961.937142857143,7,1.0892555263689636,0.9784637473079684,1340.5292713518272,1460.178917079338,875.97841423049,875.97841423049,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01217,grp3,Installation Type 2,0.5772697828528383,purchase_flag_grp3_Installation Type 2,1,Enterprise,5473.895205847953,4397.46,171,3634.114349307774,2592.83,939,10416.4525,8,1.6952959381810238,0.8507462686567164,5199.301048155389,8814.35394831817,5088.260189733688,5088.260189733688,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01217,grp3,Monitoring Type 2,0.5624002272966457,purchase_flag_grp3_Monitoring Type 2,2,Enterprise,3759.432917274939,2943.43,411,2215.2609543776057,1480.17,1679,10416.4525,8,1.6952959381810238,0.9319727891156463,3654.387205513216,6195.267786047258,3484.2200110365648,3484.2200110365648,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01217,grp3,Sensors Type 2,0.5338046432414912,purchase_flag_grp3_Sensors Type 2,3,Enterprise,5963.813045317221,4510.87,662,3257.693349576988,2046.48,2955,10416.4525,8,1.6952959381810238,0.9566473988439307,5846.495717467211,9911.540442414913,5290.826309836905,5290.826309836905,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01218,grp1,Premium Products,0.8992746571051013,purchase_flag_grp1_Premium Products,1,Mid-Market,1896.1938809399476,1281.83,1532,2190.649931655225,1312.22,6555,7765.03275862069,29,2.0,0.9807938540332907,1901.849246830766,3803.698493661532,3420.569658618665,3420.569658618665,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01218,grp3,Premium Standard Type 2,0.7486656326645861,purchase_flag_grp3_Premium Standard Type 2,2,Mid-Market,1308.3677289340103,842.36,394,1635.6666163063621,935.8,1619,7765.03275862069,29,2.0,0.9292452830188679,1331.5256690782803,2663.0513381565606,1993.735014899254,1993.735014899254,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01218,grp3,Calibration Kits Type 2,0.7377626009004127,purchase_flag_grp3_Calibration Kits Type 2,3,Mid-Market,851.278055890411,614.015,730,855.3437032407409,579.01,1728,7765.03275862069,29,2.0,0.9605263157894737,851.4385419700293,1702.8770839400586,1256.319026461328,1256.319026461328,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01219,grp3,Premium Custom Type 1,0.6536046855093416,purchase_flag_grp3_Premium Custom Type 1,1,Mid-Market,2027.3566805194805,1701.8600000000001,154,2063.947720197044,1604.41,609,11852.346206896551,29,2.0,0.8369565217391305,2033.322610901692,4066.645221803384,2657.9783712748676,2657.9783712748676,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01219,grp3,Sensors Type 1,0.5434122103101546,purchase_flag_grp3_Sensors Type 1,2,Mid-Market,3214.805243053645,2289.74,1454,3239.703715218003,2038.09,3555,11852.346206896551,29,2.0,0.9797843665768194,3215.308581439717,6430.617162879434,3494.4758861387286,3494.4758861387286,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01219,grp3,Core Replacement Type 1,0.4444858764193692,purchase_flag_grp3_Core Replacement Type 1,3,Mid-Market,418.11517198177677,294.18,439,420.905875,252.45,1696,11852.346206896551,29,2.0,0.9360341151385928,418.2936817697228,836.5873635394456,371.8512674841999,371.8512674841999,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01220,grp3,Training Type 1,0.4846623752987304,purchase_flag_grp3_Training Type 1,1,Public Sector,4210.844633220339,3541.85,295,5063.882342342342,3371.32,1665,2380.161111111111,9,0.9706105172589495,0.9076923076923077,4289.586575600832,4163.517844970969,2017.9004483422812,2017.9004483422812,False,historical product-affinity score,supported segment-product estimate with shrinkage
