ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C01811,Emerging,0,36977.99,36977.99,1320.6425,14,0,0.5,79,27,Mid-Market,2641.285,14,1.2242323649144407,Maintenance Kits,0.6832509422158506,1171.2754530717773,800.2750569055892,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.5295054694184739,846.1772689696394,448.05549201701115,supported segment-product estimate with shrinkage,2.0,,,,,,,Repair Kits Type 1,0.5532503387653234,987.5692914043927,546.3730450237107,supported segment-product estimate with shrinkage,1,Core Advanced Type 2,0.5066873874543879,704.9348502246102,357.18159758585796,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.504872447700365,1098.095597797642,554.3982122690911,supported segment-product estimate with shrinkage,3,grp1,Maintenance Kits,0.6832509422158506,1171.2754530717773,800.2750569055892,supported segment-product estimate with shrinkage,0.5070688414348139,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 1,0.5532503387653234,987.5692914043927,546.3730450237107,supported segment-product estimate with shrinkage,0.44856856988207666,Hot,recent/frequent buyer; low inactivity risk,grp1,Safety Solutions,0.5295054694184739,846.1772689696394,448.05549201701115,supported segment-product estimate with shrinkage,0.4378833786759944,Warm,recent/frequent buyer; low inactivity risk,0.5070688414348139,Warm,Warm
C01812,Emerging,0,9564.17,9564.17,308.5216129032258,9,5,0.2903225806451613,43,9,SMB,1062.6855555555555,9,1.1556977624764648,Premium Products,0.38121147152838797,873.4808279913213,332.98091179040637,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.33187087011119587,315.32845952510706,104.6483302334203,supported segment-product estimate with shrinkage,2.0,,,,,,,Extended Support Type 2,0.755803625054754,2243.8645733400836,1695.920978662374,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.6774712870220473,1160.9193546510153,786.4895293242279,supported segment-product estimate with shrinkage,2,Training Type 1,0.6546012188188227,2677.455190081917,1752.6654307604056,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.755803625054754,2243.8645733400836,1695.920978662374,supported segment-product estimate with shrinkage,0.4768350982557143,Hot,high model probability; low inactivity risk,grp3,Sensors Type 2,0.6774712870220473,1160.9193546510153,786.4895293242279,supported segment-product estimate with shrinkage,0.4415855461409963,Warm,high model probability; low inactivity risk,grp3,Training Type 1,0.6546012188188227,2677.455190081917,1752.6654307604056,supported segment-product estimate with shrinkage,0.43129401544954526,Warm,high model probability; low inactivity risk,0.4768350982557143,Warm,Warm
C01813,Core,4,262373.7,262373.7,7288.158333333334,28,0,0.7777777777777778,94,22,Mid-Market,9370.489285714286,28,2.0,,,,,,,,,,,,,,,,,,,Premium Standard Type 2,0.8702785018163032,2663.0513381565606,2317.596328830793,supported segment-product estimate with shrinkage,1,Premium Custom Type 1,0.8634094042525493,4066.645221803384,3511.1797282637363,supported segment-product estimate with shrinkage,2,Core Replacement Type 1,0.7772655236630763,836.5873635394456,650.2505152113996,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 2,0.8702785018163032,2663.0513381565606,2317.596328830793,supported segment-product estimate with shrinkage,0.6729081742454671,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Custom Type 1,0.8634094042525493,4066.645221803384,3511.1797282637363,supported segment-product estimate with shrinkage,0.6698170803417779,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.7772655236630763,836.5873635394456,650.2505152113996,supported segment-product estimate with shrinkage,0.631052334076515,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6729081742454671,Hot,Hot
C01814,Core,4,288450.39,288450.39,8241.439714285714,32,0,0.9142857142857144,104,25,Mid-Market,9014.0746875,32,2.0,Premium Products,0.6598804877781395,3803.698493661532,2509.986417358346,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.5393374451299804,8911.756774312005,4806.444130277232,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Custom Type 1,0.6783968454183096,4066.645221803384,2758.7992899068577,supported segment-product estimate with shrinkage,1,Calibration Kits Type 2,0.6440931858884763,1702.8770839400586,1096.8115261714306,supported segment-product estimate with shrinkage,2,Core Replacement Type 1,0.6269009519126106,836.5873635394456,524.4574145609397,supported segment-product estimate with shrinkage,3,grp3,Premium Custom Type 1,0.6783968454183096,4066.645221803384,2758.7992899068577,supported segment-product estimate with shrinkage,0.6073148372440147,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp1,Premium Products,0.6598804877781395,3803.698493661532,2509.986417358346,supported segment-product estimate with shrinkage,0.5989824763059381,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 2,0.6440931858884763,1702.8770839400586,1096.8115261714306,supported segment-product estimate with shrinkage,0.5918781904555898,Hot,recent/frequent buyer; low inactivity risk,0.6073148372440147,Hot,Hot
C01815,Emerging,0,71798.66,71798.66,2393.288666666667,11,5,0.3666666666666666,84,21,Mid-Market,6527.150909090909,11,2.0,Premium Products,0.5965972746343144,3803.698493661532,2269.276154849117,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.3485599257056777,8911.756774312005,3106.2812791612623,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Standard Type 2,0.7194199729602068,2663.0513381565606,1915.8523216882354,supported segment-product estimate with shrinkage,1,Monitoring Type 2,0.7018249824611164,4340.902609324261,3046.5538976544135,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.657560393588582,6068.815321944652,3990.612591714342,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 2,0.7194199729602068,2663.0513381565606,1915.8523216882354,supported segment-product estimate with shrinkage,0.505425695536348,Hot,high model probability; low inactivity risk,grp3,Monitoring Type 2,0.7018249824611164,4340.902609324261,3046.5538976544135,supported segment-product estimate with shrinkage,0.4975079498117573,Hot,high model probability; low inactivity risk,grp3,Monitoring Type 1,0.657560393588582,6068.815321944652,3990.612591714342,supported segment-product estimate with shrinkage,0.4775888848191168,Hot,high model probability; low inactivity risk,0.505425695536348,Warm,Warm
C01816,Emerging,0,80785.77,80785.77,2785.716206896552,16,7,0.5517241379310345,61,16,Distributor,5049.110625,16,1.8568157885431402,Service Contracts,0.9450575678376758,11728.839873356541,11084.428884271885,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Installation Type 2,0.7929454121266217,7550.646563969481,5987.25055148924,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.7608719653738604,8486.912244465728,6457.453599402119,supported segment-product estimate with shrinkage,2,Training Type 1,0.7373371609750191,11176.479795267202,8240.833881936982,supported segment-product estimate with shrinkage,3,grp1,Service Contracts,0.9450575678376758,11728.839873356541,11084.428884271885,supported segment-product estimate with shrinkage,0.6014662294657918,Hot,high model probability; recent/frequent buyer; low inactivity risk; recent sales activity but no recent sales,grp3,Installation Type 2,0.7929454121266217,7550.646563969481,5987.25055148924,supported segment-product estimate with shrinkage,0.5330157593958176,Hot,high model probability; recent/frequent buyer; low inactivity risk; recent sales activity but no recent sales,grp3,Extended Support Type 2,0.7608719653738604,8486.912244465728,6457.453599402119,supported segment-product estimate with shrinkage,0.5185827083570749,Hot,high model probability; recent/frequent buyer; low inactivity risk; recent sales activity but no recent sales,0.6014662294657918,Hot,Hot
C01817,Dormant,2,4135.68,4135.68,516.96,4,25,0.5,58,22,Public Sector,1033.92,4,0.5,Automation Modules,0.5822164880932055,1674.2198235205117,974.7583859461386,supported segment-product estimate with shrinkage,1.0,Premium Products,0.5746619421211475,1002.9454384035774,576.3545734745455,supported segment-product estimate with shrinkage,2.0,,,,,,,Extended Support Type 1,0.6581556515502164,2376.7559993559958,1564.275393332031,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.6364201684221494,480.41075086784804,305.74309097912715,supported segment-product estimate with shrinkage,2,Controllers Type 1,0.6259210435934089,1456.108547317241,911.4089815220901,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 1,0.6581556515502164,2376.7559993559958,1564.275393332031,supported segment-product estimate with shrinkage,0.3669967699131462,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 2,0.6364201684221494,480.41075086784804,305.74309097912715,supported segment-product estimate with shrinkage,0.3572158025055161,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Controllers Type 1,0.6259210435934089,1456.108547317241,911.4089815220901,supported segment-product estimate with shrinkage,0.35249119633258286,Warm,low inactivity risk; recent sales activity but no recent sales,0.3669967699131462,Cold,Cold
C01818,Emerging,0,4335.27,4335.27,361.2725,5,21,0.4166666666666667,59,23,Distributor,867.0539999999999,5,0.5,Maintenance Kits,0.7124115563464556,670.2646356759136,477.50427226586766,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Compliance Safety Type 2,0.7787496945428679,410.4658232102605,319.6501344452772,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7151528049882527,287.8370463493286,205.84747107625606,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.7077849413490293,1305.497099381883,924.0111879173338,supported segment-product estimate with shrinkage,3,grp3,Compliance Safety Type 2,0.7787496945428679,410.4658232102605,319.6501344452772,supported segment-product estimate with shrinkage,0.4364709698540679,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 2,0.7151528049882527,287.8370463493286,205.84747107625606,supported segment-product estimate with shrinkage,0.40785236955449106,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp1,Maintenance Kits,0.7124115563464556,670.2646356759136,477.50427226586766,supported segment-product estimate with shrinkage,0.40661880766568237,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4364709698540679,Cold,Cold
C01819,Emerging,0,9388.63,9388.63,391.1929166666667,6,8,0.25,26,8,Distributor,1564.7716666666668,6,0.5754464403583216,Automation Modules,0.47877071020799017,2853.862552899498,1366.3458012876806,supported segment-product estimate with shrinkage,1.0,Core Products,0.2906954325114512,495.7072128887698,144.09982264974695,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.2022009083105947,427.652365426398,86.47169673039204,supported segment-product estimate with shrinkage,3.0,Training Type 2,0.4811726052133448,3222.1340677042463,1550.4026437039242,supported segment-product estimate with shrinkage,1,Controllers Type 2,0.47876650268218474,2303.498324358381,1102.8378366873349,supported segment-product estimate with shrinkage,2,Installation Type 2,0.4632877033685211,2340.023557775279,1084.104139909945,supported segment-product estimate with shrinkage,3,grp3,Training Type 2,0.4811726052133448,3222.1340677042463,1550.4026437039242,supported segment-product estimate with shrinkage,0.3217855087418562,Warm,low inactivity risk; recent sales activity but no recent sales,grp1,Automation Modules,0.47877071020799017,2853.862552899498,1366.3458012876806,supported segment-product estimate with shrinkage,0.3207046559894466,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Controllers Type 2,0.47876650268218474,2303.498324358381,1102.8378366873349,supported segment-product estimate with shrinkage,0.32070276260283415,Warm,low inactivity risk; recent sales activity but no recent sales,0.3217855087418562,Cold,Cold
C01820,Emerging,0,14255.21,14255.21,838.5417647058824,11,1,0.6470588235294118,85,29,SMB,1295.9281818181817,11,1.4093550930731253,,,,,,,,,,,,,,,,,,,Compliance Safety Type 2,0.8205214273229972,391.6686694922674,321.3725357294945,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.7736913280123371,861.479296743638,666.5190611527195,supported segment-product estimate with shrinkage,2,Calibration Kits Type 2,0.7687383258448756,513.0649164493628,394.41266492102415,supported segment-product estimate with shrinkage,3,grp3,Compliance Safety Type 2,0.8205214273229972,391.6686694922674,321.3725357294945,supported segment-product estimate with shrinkage,0.5605060933504269,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 2,0.7736913280123371,861.479296743638,666.5190611527195,supported segment-product estimate with shrinkage,0.5394325486606298,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 2,0.7687383258448756,513.0649164493628,394.41266492102415,supported segment-product estimate with shrinkage,0.5372036976852721,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5605060933504269,Warm,Warm
C01821,Emerging,0,2665.49,2665.49,222.12416666666664,5,22,0.4166666666666667,74,28,Mid-Market,533.0980000000001,5,0.5,Safety Solutions,0.7452490334847595,345.59504111328454,257.55437036680104,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.24752444819280636,2227.9391935780013,551.4694194975208,supported segment-product estimate with shrinkage,2.0,,,,,,,Compliance Safety Type 2,0.7169311454936175,346.2118455691643,248.21005502736037,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7148918059086455,322.5154064105129,230.56362132217234,supported segment-product estimate with shrinkage,2,Calibration Kits Type 1,0.5835767190820694,256.74225440605755,149.82880247602105,supported segment-product estimate with shrinkage,3,grp1,Safety Solutions,0.7452490334847595,345.59504111328454,257.55437036680104,supported segment-product estimate with shrinkage,0.4276271036721508,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.7169311454936175,346.2118455691643,248.21005502736037,supported segment-product estimate with shrinkage,0.4148840540761369,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 2,0.7148918059086455,322.5154064105129,230.56362132217234,supported segment-product estimate with shrinkage,0.41396635126289955,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4276271036721508,Cold,Cold
C01822,Core,4,186538.61,186538.61,5329.674571428571,29,1,0.8285714285714286,137,29,Mid-Market,6432.365862068966,29,2.0,Safety Solutions,0.3876561538379401,1382.3801644531381,535.8881776937627,supported segment-product estimate with shrinkage,1.0,Premium Products,0.23398477296503672,3803.698493661532,890.0075284668458,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.09576490415664789,8911.756774312005,853.4335333593467,supported segment-product estimate with shrinkage,3.0,Personal Safety Type 2,0.6287317741185898,1290.0616256420517,811.1027346122393,supported segment-product estimate with shrinkage,1,Core Advanced Type 2,0.5496781142349338,1151.6357032006367,633.028941620948,supported segment-product estimate with shrinkage,2,Premium Plus Type 1,0.4499135484071276,3577.0616981956346,1609.3685215064238,supported segment-product estimate with shrinkage,3,grp3,Personal Safety Type 2,0.6287317741185898,1290.0616256420517,811.1027346122393,supported segment-product estimate with shrinkage,0.5794053122707467,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Core Advanced Type 2,0.5496781142349338,1151.6357032006367,633.028941620948,supported segment-product estimate with shrinkage,0.5438311653231015,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Plus Type 1,0.4499135484071276,3577.0616981956346,1609.3685215064238,supported segment-product estimate with shrinkage,0.49893711070058866,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.5794053122707467,Hot,Hot
C01823,Core,4,162337.54,162337.54,4638.215428571429,27,0,0.7714285714285715,94,24,Mid-Market,6012.501481481482,27,2.0,Premium Products,0.8660675872853014,3803.698493661532,3294.2599771661785,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Premium Standard Type 1,0.8314354390527912,1793.9332912087912,1491.5397136075999,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.7970655831285081,2663.0513381565606,2122.6265677489127,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.7783183852462829,4066.645221803384,3165.1447424035223,supported segment-product estimate with shrinkage,3,grp1,Premium Products,0.8660675872853014,3803.698493661532,3294.2599771661785,supported segment-product estimate with shrinkage,0.6522852201638429,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 1,0.8314354390527912,1793.9332912087912,1491.5397136075999,supported segment-product estimate with shrinkage,0.6367007534592133,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 2,0.7970655831285081,2663.0513381565606,2122.6265677489127,supported segment-product estimate with shrinkage,0.6212343182932859,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6522852201638429,Hot,Hot
C01824,Dormant,2,4465.34,4465.34,637.9057142857143,4,29,0.5714285714285714,63,22,Public Sector,1116.335,4,0.5,Premium Products,0.6300010163550831,1002.9454384035774,631.8566455429482,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.5661977807825824,323.491272118652,183.16004037611523,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Standard Type 2,0.6554084478991394,480.41075086784804,314.86526458035644,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.5433177787372108,244.43932535335895,132.80823128700936,supported segment-product estimate with shrinkage,2,Core Replacement Type 1,0.5311687949323997,193.346178442029,102.69945660783725,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 2,0.6554084478991394,480.41075086784804,314.86526458035644,supported segment-product estimate with shrinkage,0.35660202708757266,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp1,Premium Products,0.6300010163550831,1002.9454384035774,631.8566455429482,supported segment-product estimate with shrinkage,0.3451686828927473,Warm,low inactivity risk; recent sales activity but no recent sales,grp1,Safety Solutions,0.5661977807825824,323.491272118652,183.16004037611523,supported segment-product estimate with shrinkage,0.316457226885122,Warm,low inactivity risk; recent sales activity but no recent sales,0.35660202708757266,Cold,Cold
C01825,Core,4,144265.39,144265.39,4007.371944444445,27,0,0.75,101,29,Mid-Market,5343.162592592593,27,2.0,Premium Products,0.4675705532728469,3803.698493661532,1778.497409164417,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.13832428795081372,8911.756774312005,1232.7124101975487,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Advanced Type 1,0.7970199337656444,1276.9974546493995,1017.7924267235609,supported segment-product estimate with shrinkage,1,Sensors Type 1,0.6897395615178727,6430.617162879434,4435.451062213768,supported segment-product estimate with shrinkage,2,Sensors Type 2,0.6801491652775972,6109.414472026579,4155.313153483749,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 1,0.7970199337656444,1276.9974546493995,1017.7924267235609,supported segment-product estimate with shrinkage,0.6227491196191912,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 1,0.6897395615178727,6430.617162879434,4435.451062213768,supported segment-product estimate with shrinkage,0.5744729521076939,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.6801491652775972,6109.414472026579,4155.313153483749,supported segment-product estimate with shrinkage,0.5701572737995699,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6227491196191912,Hot,Hot
C01826,Emerging,0,31008.03,31008.03,969.0009375,11,4,0.34375,51,16,SMB,2818.911818181818,11,2.0,Maintenance Kits,0.6845230570392606,804.9999929381237,551.0410560825876,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Training Type 2,0.7896839387694701,2559.631470781621,2021.299861645122,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.7558641285982919,3883.1338887978136,2935.121613086656,supported segment-product estimate with shrinkage,2,Sensors Type 2,0.7498801518284061,2009.0362590360328,1506.536414954713,supported segment-product estimate with shrinkage,3,grp3,Training Type 2,0.7896839387694701,2559.631470781621,2021.299861645122,supported segment-product estimate with shrinkage,0.5112165520973129,Hot,high model probability; low inactivity risk,grp3,Extended Support Type 2,0.7558641285982919,3883.1338887978136,2935.121613086656,supported segment-product estimate with shrinkage,0.49599763752028264,Hot,high model probability; low inactivity risk,grp3,Sensors Type 2,0.7498801518284061,2009.0362590360328,1506.536414954713,supported segment-product estimate with shrinkage,0.49330484797383395,Hot,high model probability; low inactivity risk,0.5112165520973129,Warm,Warm
C01827,Core,4,68997.08,68997.08,2029.325882352941,29,2,0.8529411764705882,107,25,SMB,2379.209655172414,29,2.0,Maintenance Kits,0.24853531861560776,804.9999929381237,200.07092973043856,supported segment-product estimate with shrinkage,1.0,Premium Products,0.22329119258737262,1511.607716743519,337.5286897959357,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.17962568752015162,4097.4572712523,736.0085794331388,supported segment-product estimate with shrinkage,3.0,Premium Custom Type 1,0.5533890783356147,2315.490538131079,1281.3671747911944,supported segment-product estimate with shrinkage,1,Core Advanced Type 2,0.47373098126497204,459.43874155263745,217.65036586687484,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.440406151529307,775.358530472999,341.47266646103236,supported segment-product estimate with shrinkage,3,grp3,Premium Custom Type 1,0.5533890783356147,2315.490538131079,1281.3671747911944,supported segment-product estimate with shrinkage,0.5030607730080675,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Core Advanced Type 2,0.47373098126497204,459.43874155263745,217.65036586687484,supported segment-product estimate with shrinkage,0.46721462932627816,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Preventive Kits Type 1,0.440406151529307,775.358530472999,341.47266646103236,supported segment-product estimate with shrinkage,0.45221845594522897,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.5030607730080675,Warm,Warm
C01828,Emerging,0,5361.32,5361.32,206.20461538461532,11,0,0.4230769230769231,85,24,SMB,487.39272727272726,11,0.5300520755285126,Premium Products,0.6598687619837209,400.6154038224091,264.3535905519015,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Core Advanced Type 2,0.7601742820475099,121.7632292690917,92.56127538941813,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.751857357267937,160.32932455749102,120.54478225434855,supported segment-product estimate with shrinkage,2,Core Replacement Type 1,0.7335111614354851,108.70917801278347,79.7393954228537,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 2,0.7601742820475099,121.7632292690917,92.56127538941813,supported segment-product estimate with shrinkage,0.5321059482096983,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 2,0.751857357267937,160.32932455749102,120.54478225434855,supported segment-product estimate with shrinkage,0.5283633320588904,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.7335111614354851,108.70917801278347,79.7393954228537,supported segment-product estimate with shrinkage,0.520107543934287,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5321059482096983,Warm,Warm
C01829,Emerging,0,7630.059999999999,7630.059999999999,224.4135294117647,7,1,0.2058823529411764,66,22,SMB,1090.0085714285715,7,1.1854122421204885,Premium Products,0.5081053531517856,895.9391463557835,455.2314763616147,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.36293505718685415,323.43596080784914,117.38624893208184,supported segment-product estimate with shrinkage,2.0,,,,,,,Training Type 2,0.7360866885918945,1517.1092403907023,1116.7239169913566,supported segment-product estimate with shrinkage,1,Installation Type 1,0.7221150161550254,3151.831573221248,2275.984907414581,supported segment-product estimate with shrinkage,2,Installation Type 2,0.7153864183334093,1992.0224583830238,1425.0658117423443,supported segment-product estimate with shrinkage,3,grp3,Training Type 2,0.7360866885918945,1517.1092403907023,1116.7239169913566,supported segment-product estimate with shrinkage,0.4857700112055499,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.7221150161550254,3151.831573221248,2275.984907414581,supported segment-product estimate with shrinkage,0.47948275860895884,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 2,0.7153864183334093,1992.0224583830238,1425.0658117423443,supported segment-product estimate with shrinkage,0.47645488958923166,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.4857700112055499,Warm,Warm
C01830,Core,4,135557.65,135557.65,3986.9897058823526,29,1,0.8529411764705882,94,22,SMB,4674.401724137931,29,2.0,Safety Solutions,0.13659569529357773,545.6936402635434,74.5394022090822,supported segment-product estimate with shrinkage,1.0,Premium Products,0.12613245653275504,1511.607716743519,190.66279462672898,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.11236837961006854,804.9999929381237,90.45654479257358,supported segment-product estimate with shrinkage,3.0,Monitoring Type 1,0.9219875457624364,2932.4318097446935,2703.6656073822096,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.8239064211566869,2009.0362590360328,1655.2578741563964,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.8094498345696425,2315.490538131079,1874.2734330377743,supported segment-product estimate with shrinkage,3,grp3,Monitoring Type 1,0.9219875457624364,2932.4318097446935,2703.6656073822096,supported segment-product estimate with shrinkage,0.6746624543190561,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.8239064211566869,2009.0362590360328,1655.2578741563964,supported segment-product estimate with shrinkage,0.6305259482464689,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Custom Type 1,0.8094498345696425,2315.490538131079,1874.2734330377743,supported segment-product estimate with shrinkage,0.624020484282299,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6746624543190561,Hot,Hot
C01831,Emerging,0,14273.52,14273.52,528.6488888888889,14,9,0.5185185185185185,62,21,SMB,1019.5371428571428,14,1.1087727584155063,,,,,,,,,,,,,,,,,,,Extended Support Type 2,0.8337661446791029,2152.7565365895416,1794.8955179450004,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.8320468934238139,308.13494284888503,256.38272195273925,supported segment-product estimate with shrinkage,2,Personal Safety Type 2,0.8084429108868669,256.0986239732877,207.0411170390859,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.8337661446791029,2152.7565365895416,1794.8955179450004,supported segment-product estimate with shrinkage,0.5292374301337884,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.8320468934238139,308.13494284888503,256.38272195273925,supported segment-product estimate with shrinkage,0.5284637670689084,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 2,0.8084429108868669,256.0986239732877,207.0411170390859,supported segment-product estimate with shrinkage,0.5178419749272822,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,0.5292374301337884,Warm,Warm
