Month_Year,Customer_ID,Product_ID,Sales,Units
2025-01-01,C01096,P0065,1319.21,13
2025-01-01,C01096,P0021,661.4,10
2025-04-01,C01096,P0021,1052.12,15
2025-04-01,C01096,P0105,2446.63,21
2025-04-01,C01096,P0059,5644.86,9
2025-05-01,C01096,P0073,1367.62,9
2025-05-01,C01096,P0127,1692.59,6
2025-05-01,C01096,P0105,2184.78,17
2025-05-01,C01096,P0139,3611.54,4
2025-05-01,C01096,P0078,394.51,3
2025-05-01,C01096,P0021,633.12,9
2025-05-01,C01096,P0059,4837.16,9
2025-06-01,C01096,P0021,933.69,13
2025-06-01,C01096,P0059,3855.9,7
2025-06-01,C01096,P0139,11782.65,12
2025-09-01,C01096,P0128,656.13,8
2025-09-01,C01096,P0127,3109.87,11
2025-10-01,C01096,P0078,2026.52,15
2025-10-01,C01096,P0128,816.74,9
2025-10-01,C01096,P0073,1183.61,7
2025-11-01,C01096,P0127,5074.99,18
2025-11-01,C01096,P0128,702.05,8
2025-11-01,C01096,P0073,2545.5,15
2025-11-01,C01096,P0105,869.39,7
2025-11-01,C01096,P0065,509.34,5
2025-12-01,C01096,P0139,3722.26,4
2025-12-01,C01096,P0059,6155.93,10
2025-12-01,C01096,P0078,965.8,7
2025-12-01,C01096,P0065,551.26,6
2023-07-01,C01097,P0159,103.08,1
2023-07-01,C01097,P0101,161.94,3
2023-07-01,C01097,P0053,379.34,2
2023-09-01,C01097,P0053,187.74,1
2023-09-01,C01097,P0106,381.55,3
2023-11-01,C01097,P0073,171.82,1
2023-11-01,C01097,P0159,111.02,1
2024-01-01,C01097,P0178,694.56,1
2024-07-01,C01097,P0159,108.13,1
2025-01-01,C01097,P0101,53.49,1
2025-01-01,C01097,P0003,234.2,2
2025-02-01,C01097,P0013,222.24,3
2025-02-01,C01097,P0046,98.56,1
2025-05-01,C01097,P0003,259.21,2
2025-08-01,C01097,P0101,109.96,2
2023-01-01,C01098,P0006,599.15,1
2023-02-01,C01098,P0036,2120.43,6
2023-02-01,C01098,P0118,232.79,3
2023-06-01,C01098,P0066,2870.5,4
2023-06-01,C01098,P0118,,1
2024-01-01,C01098,P0118,245.7,3
2024-01-01,C01098,P0006,596.02,1
2024-01-01,C01098,P0036,352.77,1
2024-01-01,C01098,P0066,2092.24,3
2025-05-01,C01098,P0006,577.67,1
2025-05-01,C01098,P0066,2086.99,3
2025-05-01,C01098,P0118,85.88,1
2023-01-01,C01099,P0044,161.96,3
2023-01-01,C01099,P0163,362.33,4
2023-01-01,C01099,P0144,608.1,4
2023-02-01,C01099,P0155,896.13,7
2023-02-01,C01099,P0144,303.23,2
2023-03-01,C01099,P0177,825.56,6
2023-04-01,C01099,P0115,1070.32,8
2023-04-01,C01099,P0114,258.25,3
2023-04-01,C01099,P0163,376.56,4
2023-05-01,C01099,P0136,437.29,7
2023-05-01,C01099,P0144,1400.71,10
2023-05-01,C01099,P0115,1329.65,10
2023-05-01,C01099,P0114,540.74,6
2023-05-01,C01099,P0155,233.46,2
2023-06-01,C01099,P0155,230.99,2
2023-06-01,C01099,P0163,685.31,7
2023-06-01,C01099,P0065,602.48,6
2023-06-01,C01099,P0044,491.37,9
2023-08-01,C01099,P0020,730.21,2
2023-08-01,C01099,P0114,174.16,2
2023-08-01,C01099,P0136,390.99,7
2023-10-01,C01099,P0177,1326.99,9
2023-10-01,C01099,P0114,363.95,4
2023-11-01,C01099,P0136,292.59,5
2023-11-01,C01099,P0044,150.14,3
2024-01-01,C01099,P0063,507.38,6
2024-01-01,C01099,P0044,152.66,3
2024-01-01,C01099,P0136,630.18,10
2024-01-01,C01099,P0020,757.92,2
2024-01-01,C01099,P0114,836.25,9
2024-02-01,C01099,P0020,2516.92,7
2024-02-01,C01099,P0136,121.32,2
2024-02-01,C01099,P0177,684.98,5
2024-02-01,C01099,P0065,1018.71,10
2024-03-01,C01099,P0177,851.06,6
2024-03-01,C01099,P0065,732.0,7
2024-03-01,C01099,P0115,931.14,7
2024-03-01,C01099,P0063,496.67,6
2024-03-01,C01099,P0020,1724.73,5
2024-04-01,C01099,P0155,1140.95,9
2024-04-01,C01099,P0115,125.2,1
2024-04-01,C01099,P0144,148.15,1
2024-05-01,C01099,P0155,1498.53,12
2024-05-01,C01099,P0044,243.34,5
2024-05-01,C01099,P0115,626.23,5
2024-05-01,C01099,P0114,423.51,5
2024-05-01,C01099,P0163,668.08,7
2024-07-01,C01099,P0020,2780.5,8
2024-07-01,C01099,P0144,457.03,3
2024-07-01,C01099,P0065,1158.34,11
2024-07-01,C01099,P0177,538.54,4
2024-07-01,C01099,P0044,161.75,3
2024-09-01,C01099,P0114,253.28,3
2024-09-01,C01099,P0115,1004.49,8
2024-09-01,C01099,P0144,710.45,5
2024-09-01,C01099,P0063,762.0,9
2024-09-01,C01099,P0155,361.29,3
2024-09-01,C01099,P0020,3805.66,10
2024-10-01,C01099,P0136,172.43,3
2024-10-01,C01099,P0065,1203.3,12
2024-10-01,C01099,P0063,876.37,10
2024-10-01,C01099,P0155,367.26,3
2024-10-01,C01099,P0163,570.1,6
2024-11-01,C01099,P0044,348.46,7
2024-11-01,C01099,P0115,237.37,2
2024-11-01,C01099,P0136,350.76,6
2024-11-01,C01099,P0144,681.1,5
2024-12-01,C01099,P0177,135.76,1
2024-12-01,C01099,P0115,134.19,1
2024-12-01,C01099,P0065,548.75,5
2024-12-01,C01099,P0144,907.87,6
2025-01-01,C01099,P0115,627.8,5
2025-02-01,C01099,P0115,1441.72,11
2025-02-01,C01099,P0163,572.18,6
2025-03-01,C01099,P0155,889.66,7
2025-03-01,C01099,P0177,401.89,3
2025-03-01,C01099,P0144,602.07,4
2025-03-01,C01099,P0163,913.17,10
2025-03-01,C01099,P0115,1313.41,10
2025-03-01,C01099,P0063,492.79,6
2025-04-01,C01099,P0155,701.4,6
2025-04-01,C01099,P0136,418.22,7
2025-04-01,C01099,P0063,360.16,4
2025-04-01,C01099,P0144,1144.27,8
2025-05-01,C01099,P0044,355.85,7
2025-05-01,C01099,P0020,2454.77,7
2025-07-01,C01099,P0065,1025.67,10
2025-07-01,C01099,P0115,243.11,2
2025-07-01,C01099,P0114,259.68,3
2025-08-01,C01099,P0114,336.1,4
2025-08-01,C01099,P0177,696.82,5
2025-08-01,C01099,P0136,485.71,8
2025-09-01,C01099,P0020,732.09,2
2025-10-01,C01099,P0155,389.83,3
2025-10-01,C01099,P0144,1606.77,11
2025-11-01,C01099,P0163,1015.63,11
2025-11-01,C01099,P0063,411.67,5
2025-11-01,C01099,P0177,1830.23,13
2025-12-01,C01099,P0136,503.21,8
2025-12-01,C01099,P0163,799.46,9
2023-03-01,C01100,P0083,295.85,1
2023-03-01,C01100,P0123,41.8,1
2023-03-01,C01100,P0093,478.97,1
2023-04-01,C01100,P0180,98.22,1
2023-04-01,C01100,P0093,511.95,1
2025-03-01,C01100,P0114,90.95,1
2023-01-01,C01101,P0173,2110.59,7
2023-03-01,C01101,P0125,2653.02,12
2023-03-01,C01101,P0157,1194.4,2
2023-03-01,C01101,P0087,264.39,4
2023-04-01,C01101,P0132,1308.22,14
2023-04-01,C01101,P0171,524.27,4
2023-05-01,C01101,P0087,556.17,8
2023-06-01,C01101,P0116,740.57,4
2023-06-01,C01101,P0032,1572.91,13
2023-08-01,C01101,P0173,1717.86,6
2023-08-01,C01101,P0032,477.25,4
2023-08-01,C01101,P0171,847.25,7
2023-09-01,C01101,P0087,732.53,10
2023-09-01,C01101,P0032,402.08,3
2023-11-01,C01101,P0097,1234.08,10
2023-11-01,C01101,P0125,857.54,4
2023-11-01,C01101,P0116,3194.13,16
2023-11-01,C01101,P0171,1695.68,15
2024-01-01,C01101,P0157,5741.72,10
2024-01-01,C01101,P0173,1167.39,4
2024-01-01,C01101,P0171,570.58,5
2024-02-01,C01101,P0032,1062.68,8
2024-02-01,C01101,P0171,1349.42,12
2024-02-01,C01101,P0125,608.71,3
2024-02-01,C01101,P0116,574.39,3
2024-04-01,C01101,P0125,2421.17,11
2024-04-01,C01101,P0132,391.61,4
2024-04-01,C01101,P0171,674.62,6
2024-04-01,C01101,P0173,2051.57,7
2024-05-01,C01101,P0097,481.05,4
2024-05-01,C01101,P0087,315.47,4
2024-05-01,C01101,P0157,5963.83,9
2024-07-01,C01101,P0132,892.75,9
2024-07-01,C01101,P0097,600.95,5
2024-07-01,C01101,P0087,812.87,12
2024-07-01,C01101,P0116,1319.02,7
2024-08-01,C01101,P0132,792.0,8
2024-08-01,C01101,P0032,944.4,7
2024-08-01,C01101,P0125,873.21,4
2024-08-01,C01101,P0097,1188.54,11
2024-10-01,C01101,P0087,714.2,10
2024-11-01,C01101,P0125,5227.97,24
2024-11-01,C01101,P0132,276.84,3
2025-01-01,C01101,P0087,788.45,11
2025-01-01,C01101,P0157,2270.06,4
2023-01-01,C01102,P0171,901.69,7
2023-01-01,C01102,P0166,3052.42,8
2023-01-01,C01102,P0103,8331.92,9
2023-02-01,C01102,P0113,1433.46,3
2023-02-01,C01102,P0110,1513.0,6
2023-05-01,C01102,P0086,3839.79,8
2023-06-01,C01102,P0166,2207.82,6
2023-09-01,C01102,P0157,2494.58,4
2023-09-01,C01102,P0086,1013.58,2
2023-09-01,C01102,P0171,623.14,5
2023-10-01,C01102,P0020,2358.43,7
2023-10-01,C01102,P0171,1346.03,12
2024-01-01,C01102,P0020,1682.81,5
2024-02-01,C01102,P0158,2806.39,9
2024-02-01,C01102,P0106,108.28,1
2024-03-01,C01102,P0166,5276.34,14
2024-03-01,C01102,P0106,231.42,2
2024-03-01,C01102,P0103,8475.31,10
2024-03-01,C01102,P0067,2234.88,5
2024-03-01,C01102,P0146,1066.46,5
2024-03-01,C01102,P0171,664.7,5
2024-09-01,C01102,P0002,2960.76,5
2024-10-01,C01102,P0106,1191.39,11
2024-11-01,C01102,P0113,2992.38,6
2025-04-01,C01102,P0171,518.26,4
2025-04-01,C01102,P0113,2168.79,4
2025-04-01,C01102,P0157,5899.98,10
2025-07-01,C01102,P0166,1449.47,4
2025-07-01,C01102,P0113,5655.66,11
2025-07-01,C01102,P0067,1716.04,4
2023-11-01,C01103,P0112,92.74,1
2023-11-01,C01103,P0163,639.5,8
2024-03-01,C01103,P0112,616.15,7
2024-07-01,C01103,P0112,333.23,4
2024-07-01,C01103,P0114,247.96,3
2024-07-01,C01103,P0028,473.34,6
2024-10-01,C01103,P0068,819.51,7
2024-10-01,C01103,P0082,3422.53,13
2024-12-01,C01103,P0028,235.01,3
2024-12-01,C01103,P0112,605.4,7
2024-12-01,C01103,P0068,1692.38,13
2025-01-01,C01103,P0038,292.57,1
2025-05-01,C01103,P0112,598.47,7
2025-05-01,C01103,P0114,615.16,7
2025-05-01,C01103,P0141,2702.44,11
2025-06-01,C01103,P0038,1572.26,6
2025-06-01,C01103,P0114,817.85,10
2023-02-01,C01104,P0156,2552.36,6
2023-03-01,C01104,P0008,869.59,3
2023-06-01,C01104,P0130,1284.4,3
2023-06-01,C01104,P0177,276.16,2
2023-08-01,C01104,P0072,374.93,3
2025-10-01,C01104,P0072,576.17,4
2025-10-01,C01104,P0005,3087.25,10
2023-01-01,C01105,P0120,299.87,1
2023-04-01,C01105,P0063,85.49,1
2023-11-01,C01105,P0014,105.14,1
2023-12-01,C01105,P0146,216.01,1
2023-12-01,C01105,P0008,317.51,1
2025-08-01,C01105,P0008,296.85,1
2025-08-01,C01105,P0014,102.75,1
2025-08-01,C01105,P0077,586.95,2
2025-08-01,C01105,P0146,208.59,1
2025-08-01,C01105,P0063,82.78,1
2023-01-01,C01106,P0081,65.34,1
2023-01-01,C01106,P0038,291.97,1
2023-01-01,C01106,P0005,699.18,2
2023-01-01,C01106,P0011,568.49,1
2023-02-01,C01106,P0081,251.78,4
2023-02-01,C01106,P0176,41.5,1
2023-06-01,C01106,P0125,251.77,1
2023-06-01,C01106,P0005,695.14,2
2023-07-01,C01106,P0038,285.65,1
2023-07-01,C01106,P0124,52.29,1
2023-09-01,C01106,P0135,267.75,1
2023-09-01,C01106,P0011,612.68,1
2023-09-01,C01106,P0005,,1
2024-02-01,C01106,P0005,356.62,1
2024-03-01,C01106,P0176,252.94,6
2024-03-01,C01106,P0125,675.91,3
2024-04-01,C01106,P0038,551.43,2
2024-04-01,C01106,P0005,327.56,1
2024-04-01,C01106,P0081,119.24,2
2024-04-01,C01106,P0176,85.48,2
2024-06-01,C01106,P0038,868.37,3
2024-06-01,C01106,P0140,575.26,1
2025-01-01,C01106,P0011,1171.53,2
2025-01-01,C01106,P0170,125.76,3
2025-01-01,C01106,P0140,1178.35,2
2024-01-01,C01107,P0093,3381.86,7
2024-01-01,C01107,P0040,6039.35,6
2024-01-01,C01107,P0027,2125.9,3
2024-04-01,C01107,P0130,3671.79,8
2024-04-01,C01107,P0040,2296.13,2
2024-04-01,C01107,P0063,700.11,9
2025-06-01,C01107,P0134,4014.58,9
2025-06-01,C01107,P0117,278.46,1
2025-08-01,C01107,P0063,392.77,5
2025-08-01,C01107,P0093,1308.66,3
2023-01-01,C01108,P0057,264.03,1
2023-03-01,C01108,P0168,,2
2023-03-01,C01108,P0170,77.03,2
2023-04-01,C01108,P0168,900.08,2
2023-04-01,C01108,P0059,3080.37,5
2023-04-01,C01108,P0057,1613.88,6
2023-04-01,C01108,P0113,3261.87,6
2023-12-01,C01108,P0168,421.99,1
2024-05-01,C01108,P0168,1662.73,4
2024-05-01,C01108,P0008,2014.35,7
2024-05-01,C01108,P0059,1753.56,3
2024-05-01,C01108,P0170,83.17,2
2025-12-01,C01108,P0170,38.22,1
2025-12-01,C01108,P0059,1791.11,3
2023-03-01,C01109,P0092,3568.58,8
2023-03-01,C01109,P0052,4679.37,10
2023-04-01,C01109,P0096,4121.05,7
2023-04-01,C01109,P0076,2981.12,3
2023-04-01,C01109,P0103,1653.29,2
2023-04-01,C01109,P0052,1712.69,4
2023-04-01,C01109,P0172,1020.44,2
2023-04-01,C01109,P0104,4900.96,8
2023-04-01,C01109,P0092,1811.13,4
2023-04-01,C01109,P0013,516.62,7
2023-05-01,C01109,P0103,6703.37,7
2023-06-01,C01109,P0172,3396.6,7
2023-06-01,C01109,P0092,3616.62,8
2023-11-01,C01109,P0052,6117.78,14
2023-11-01,C01109,P0013,454.33,7
2023-12-01,C01109,P0104,1782.78,3
2024-01-01,C01109,P0096,4953.85,8
2024-01-01,C01109,P0013,189.94,3
2024-07-01,C01109,P0096,1183.28,2
2024-07-01,C01109,P0013,144.19,2
2024-10-01,C01109,P0013,466.42,7
2024-10-01,C01109,P0104,3074.49,5
2025-07-01,C01109,P0076,3959.22,4
2025-07-01,C01109,P0052,2126.14,5
2025-07-01,C01109,P0096,1312.1,2
2025-10-01,C01109,P0172,6031.12,12
2025-10-01,C01109,P0096,2307.17,4
2025-11-01,C01109,P0013,283.72,4
2023-07-01,C01110,P0039,1276.85,6
2023-07-01,C01110,P0120,1707.07,6
2024-01-01,C01110,P0120,3042.8,10
2024-01-01,C01110,P0176,217.59,6
2024-01-01,C01110,P0039,400.81,2
2025-02-01,C01110,P0096,2017.71,3
2025-02-01,C01110,P0176,106.11,3
2023-11-01,C01111,P0092,4183.26,8
2024-01-01,C01111,P0145,1498.61,6
2024-03-01,C01111,P0145,3046.69,11
2024-03-01,C01111,P0078,710.12,6
2024-09-01,C01111,P0087,576.35,8
2024-09-01,C01111,P0092,6675.49,14
2024-09-01,C01111,P0045,2402.14,7
2024-09-01,C01111,P0073,619.68,4
2024-09-01,C01111,P0122,12164.99,17
2024-12-01,C01111,P0145,3520.88,13
2024-12-01,C01111,P0107,144.29,2
2024-12-01,C01111,P0024,1046.15,4
2025-01-01,C01111,P0107,141.34,2
2025-01-01,C01111,P0045,5552.93,16
2025-01-01,C01111,P0073,974.05,6
2025-01-01,C01111,P0122,4402.9,7
2025-02-01,C01111,P0092,5464.04,12
2025-02-01,C01111,P0024,3787.28,14
2025-04-01,C01111,P0045,1823.85,5
2025-04-01,C01111,P0145,748.9,3
2025-05-01,C01111,P0109,1275.35,11
2025-05-01,C01111,P0024,3609.31,12
2025-06-01,C01111,P0092,2464.69,5
2025-06-01,C01111,P0087,721.64,10
2025-06-01,C01111,P0107,325.89,4
2025-07-01,C01111,P0073,151.17,1
2025-07-01,C01111,P0109,597.06,5
2025-07-01,C01111,P0107,469.76,6
2025-08-01,C01111,P0024,1502.2,5
2025-09-01,C01111,P0024,3859.92,13
2025-09-01,C01111,P0087,298.64,4
2025-10-01,C01111,P0107,736.69,10
2025-11-01,C01111,P0005,3150.94,10
2025-11-01,C01111,P0092,6168.74,14
2025-11-01,C01111,P0016,764.03,8
2025-12-01,C01111,P0045,1496.49,4
2025-12-01,C01111,P0122,5654.81,9
2024-09-01,C01112,P0031,1097.91,13
2024-09-01,C01112,P0018,995.17,11
2024-11-01,C01112,P0040,13102.96,13
2024-11-01,C01112,P0099,1100.43,7
2025-01-01,C01112,P0034,703.26,9
2025-01-01,C01112,P0046,577.21,6
2025-03-01,C01112,P0032,1261.4,9
2025-03-01,C01112,P0164,1249.03,8
2025-03-01,C01112,P0099,857.25,6
2025-04-01,C01112,P0016,1208.76,13
2025-04-01,C01112,P0046,162.32,2
2025-05-01,C01112,P0016,499.52,5
2025-05-01,C01112,P0164,874.34,6
2025-05-01,C01112,P0040,9121.63,9
2025-06-01,C01112,P0018,1421.94,15
2025-07-01,C01112,P0034,555.27,7
2025-07-01,C01112,P0099,853.7,6
2025-07-01,C01112,P0040,4945.67,5
2025-09-01,C01112,P0031,399.94,5
2025-09-01,C01112,P0046,1225.22,13
2025-09-01,C01112,P0034,794.15,10
2025-09-01,C01112,P0099,536.01,4
2025-11-01,C01112,P0037,,13
2025-11-01,C01112,P0046,350.97,4
2025-11-01,C01112,P0032,2152.86,16
2023-03-01,C01113,P0123,46.09,1
2023-04-01,C01113,P0094,109.89,3
2023-04-01,C01113,P0093,528.92,1
2023-06-01,C01113,P0094,38.23,1
2023-06-01,C01113,P0170,291.06,7
2023-06-01,C01113,P0123,41.91,1
2023-08-01,C01113,P0094,159.41,4
2023-08-01,C01113,P0153,251.17,4
2023-08-01,C01113,P0010,514.49,1
2023-09-01,C01113,P0114,90.65,1
2024-06-01,C01113,P0010,981.99,2
2024-07-01,C01113,P0153,140.33,2
2024-07-01,C01113,P0098,960.65,4
2024-07-01,C01113,P0123,44.63,1
2024-08-01,C01113,P0119,99.73,1
2024-08-01,C01113,P0010,1087.15,2
2024-10-01,C01113,P0087,579.17,7
2024-10-01,C01113,P0170,42.99,1
2024-10-01,C01113,P0123,43.54,1
2025-03-01,C01113,P0170,89.63,2
2025-03-01,C01113,P0093,1001.81,2
2025-08-01,C01113,P0114,86.06,1
2025-08-01,C01113,P0123,44.98,1
2025-11-01,C01113,P0087,456.27,6
2023-02-01,C01114,P0063,87.83,1
2023-02-01,C01114,P0041,7800.08,12
2023-02-01,C01114,P0077,525.06,2
2023-02-01,C01114,P0030,5941.25,15
2023-02-01,C01114,P0111,3415.96,15
2023-02-01,C01114,P0139,13026.34,13
2023-03-01,C01114,P0054,4817.47,14
2023-03-01,C01114,P0177,2477.3,19
2023-04-01,C01114,P0077,3303.29,12
2023-04-01,C01114,P0053,1306.15,8
2023-04-01,C01114,P0128,757.79,8
2023-04-01,C01114,P0063,850.87,11
2023-05-01,C01114,P0041,13758.76,22
2023-05-01,C01114,P0177,2399.61,19
2023-05-01,C01114,P0077,3483.98,13
2023-05-01,C01114,P0063,449.53,6
2023-05-01,C01114,P0030,4548.93,12
2023-09-01,C01114,P0177,1242.95,9
2023-09-01,C01114,P0063,1292.22,15
2023-09-01,C01114,P0030,1057.45,3
2023-09-01,C01114,P0041,11234.37,18
2023-09-01,C01114,P0111,3500.06,14
2023-09-01,C01114,P0077,2285.39,9
2023-09-01,C01114,P0128,559.83,6
2023-10-01,C01114,P0053,853.77,5
2023-10-01,C01114,P0041,8827.74,13
2023-11-01,C01114,P0041,10088.98,16
2023-11-01,C01114,P0111,4047.06,16
2023-11-01,C01114,P0177,2140.03,17
2023-11-01,C01114,P0139,20534.75,23
2023-12-01,C01114,P0139,12946.15,13
2023-12-01,C01114,P0053,1501.35,9
2024-01-01,C01114,P0041,4424.36,7
2024-01-01,C01114,P0139,6830.01,7
2024-01-01,C01114,P0030,3570.15,9
2024-03-01,C01114,P0111,1875.57,8
2024-03-01,C01114,P0041,1321.16,2
2024-03-01,C01114,P0030,3647.95,10
2024-03-01,C01114,P0139,12932.22,13
2024-03-01,C01114,P0063,1262.99,17
2024-05-01,C01114,P0030,5285.5,13
2024-05-01,C01114,P0053,1844.68,10
2024-05-01,C01114,P0128,452.88,5
2024-05-01,C01114,P0054,7312.27,21
2024-06-01,C01114,P0139,8496.96,9
2024-06-01,C01114,P0030,1551.27,4
2024-07-01,C01114,P0077,4664.26,17
2024-07-01,C01114,P0030,5960.95,16
2024-07-01,C01114,P0139,4738.25,5
2024-07-01,C01114,P0054,1596.6,4
2024-07-01,C01114,P0111,2187.31,9
2024-08-01,C01114,P0128,554.3,6
2024-08-01,C01114,P0054,6476.25,16
2024-08-01,C01114,P0139,3092.86,3
2024-09-01,C01114,P0053,3133.18,19
2024-09-01,C01114,P0054,2274.31,6
2024-09-01,C01114,P0128,1514.55,19
2024-09-01,C01114,P0139,20904.43,23
2024-09-01,C01114,P0077,1447.88,6
2024-09-01,C01114,P0063,648.96,8
2024-09-01,C01114,P0177,874.6,7
2024-10-01,C01114,P0053,1917.01,11
2024-10-01,C01114,P0077,2735.53,11
2024-10-01,C01114,P0030,6637.99,19
2024-10-01,C01114,P0041,5601.45,8
2024-10-01,C01114,P0128,747.16,8
2024-10-01,C01114,P0111,1916.67,8
2024-10-01,C01114,P0063,757.67,10
2024-11-01,C01114,P0030,5612.33,14
2024-11-01,C01114,P0041,6832.42,11
2024-11-01,C01114,P0139,19260.57,21
2024-12-01,C01114,P0139,6933.02,7
2024-12-01,C01114,P0128,577.21,7
2024-12-01,C01114,P0041,5297.27,8
2024-12-01,C01114,P0177,1815.41,13
2024-12-01,C01114,P0054,1416.89,4
2025-02-01,C01114,P0111,796.34,3
2025-02-01,C01114,P0139,14102.9,14
2025-02-01,C01114,P0128,526.18,6
2025-02-01,C01114,P0053,186.95,1
2025-04-01,C01114,P0111,1292.11,5
2025-04-01,C01114,P0053,3527.35,19
2025-04-01,C01114,P0030,1957.72,5
2025-05-01,C01114,P0177,871.08,7
2025-05-01,C01114,P0111,4131.87,16
2025-06-01,C01114,P0041,8253.78,12
2025-06-01,C01114,P0077,1434.54,6
2025-08-01,C01114,P0030,5715.55,14
2025-08-01,C01114,P0128,1146.07,14
2025-08-01,C01114,P0139,6196.54,6
2025-08-01,C01114,P0041,13370.81,22
2025-08-01,C01114,P0111,2535.31,10
2025-09-01,C01114,P0139,9660.65,11
2025-09-01,C01114,P0054,6664.84,18
2025-09-01,C01114,P0077,4877.27,19
2025-09-01,C01114,P0041,8478.9,12
2025-10-01,C01114,P0063,458.37,6
2025-11-01,C01114,P0111,8234.34,32
2025-11-01,C01114,P0139,8179.43,9
2023-01-01,C01115,P0113,512.9,1
2023-01-01,C01115,P0070,1120.56,5
2023-01-01,C01115,P0036,959.13,3
2023-02-01,C01115,P0113,1391.34,3
2023-04-01,C01115,P0070,4143.78,17
2023-04-01,C01115,P0072,2126.94,17
2023-06-01,C01115,P0070,678.39,3
2023-06-01,C01115,P0113,6470.05,12
2023-08-01,C01115,P0036,2172.29,6
2023-08-01,C01115,P0150,7346.84,12
2023-10-01,C01115,P0150,3175.19,6
2023-10-01,C01115,P0113,5264.05,11
2023-10-01,C01115,P0070,1664.07,7
2023-11-01,C01115,P0150,6827.18,11
2023-11-01,C01115,P0070,3939.44,16
2023-11-01,C01115,P0026,485.52,10
2024-02-01,C01115,P0114,1094.89,14
2024-02-01,C01115,P0036,1243.92,4
2024-02-01,C01115,P0180,534.82,6
2024-02-01,C01115,P0113,3219.62,7
2024-05-01,C01115,P0114,172.84,2
2024-05-01,C01115,P0036,1653.53,5
2024-09-01,C01115,P0072,245.63,2
2024-09-01,C01115,P0135,1364.31,5
2024-09-01,C01115,P0114,719.47,9
2024-09-01,C01115,P0070,1384.47,6
2024-09-01,C01115,P0036,2260.9,7
2024-10-01,C01115,P0070,1634.88,7
2024-10-01,C01115,P0113,1378.43,3
2024-10-01,C01115,P0026,290.21,6
2025-04-01,C01115,P0072,1626.86,12
2025-04-01,C01115,P0180,1066.81,11
2025-04-01,C01115,P0026,557.44,10
2025-11-01,C01115,P0026,632.02,12
2025-11-01,C01115,P0114,503.21,6
2025-12-01,C01115,P0070,1253.25,5
2025-12-01,C01115,P0036,2794.94,9
2023-01-01,C01116,P0002,1188.36,2
2023-01-01,C01116,P0043,1258.45,1
2023-02-01,C01116,P0100,419.6,5
2023-02-01,C01116,P0027,4379.67,6
2023-02-01,C01116,P0009,388.59,4
2023-03-01,C01116,P0027,706.86,1
2023-03-01,C01116,P0174,1411.7,3
2023-04-01,C01116,P0174,1860.31,4
2023-04-01,C01116,P0088,150.07,2
2023-04-01,C01116,P0009,392.78,4
2023-04-01,C01116,P0141,1365.56,5
2023-05-01,C01116,P0141,1063.69,4
2023-05-01,C01116,P0009,189.27,2
2023-05-01,C01116,P0027,2199.1,3
2023-05-01,C01116,P0002,579.26,1
2023-06-01,C01116,P0002,1238.27,2
2023-07-01,C01116,P0027,2948.57,4
2023-07-01,C01116,P0100,491.39,6
2023-08-01,C01116,P0174,1918.91,4
2023-08-01,C01116,P0009,395.61,4
2023-08-01,C01116,P0141,1661.5,6
2023-08-01,C01116,P0002,3957.58,7
2023-09-01,C01116,P0027,1425.6,2
2023-09-01,C01116,P0009,284.71,3
2023-09-01,C01116,P0141,268.69,1
2023-10-01,C01116,P0043,2469.7,2
2023-10-01,C01116,P0061,511.09,5
2023-11-01,C01116,P0043,3471.89,3
2023-11-01,C01116,P0009,93.4,1
2023-11-01,C01116,P0027,2223.98,3
2023-11-01,C01116,P0174,486.49,1
2023-11-01,C01116,P0100,183.37,2
2023-12-01,C01116,P0100,270.08,3
2023-12-01,C01116,P0009,99.96,1
2024-02-01,C01116,P0174,1494.61,3
2024-02-01,C01116,P0043,3397.33,3
2024-02-01,C01116,P0002,1850.66,3
2024-02-01,C01116,P0009,600.8,6
2024-03-01,C01116,P0002,1239.2,2
2024-03-01,C01116,P0100,81.89,1
2024-03-01,C01116,P0174,2265.05,5
2024-04-01,C01116,P0002,1241.46,2
2024-04-01,C01116,P0043,4842.26,4
2024-04-01,C01116,P0027,2830.94,4
2024-04-01,C01116,P0141,1063.48,4
2024-04-01,C01116,P0174,2725.77,6
2024-04-01,C01116,P0061,437.08,4
2024-04-01,C01116,P0009,188.1,2
2024-05-01,C01116,P0061,791.24,8
2024-05-01,C01116,P0141,2102.59,8
2024-05-01,C01116,P0009,185.1,2
2024-06-01,C01116,P0009,390.97,4
2024-06-01,C01116,P0174,1491.94,3
2024-06-01,C01116,P0061,301.21,3
2024-06-01,C01116,P0100,82.15,1
2024-07-01,C01116,P0174,1451.31,3
2024-07-01,C01116,P0141,1151.92,4
2024-08-01,C01116,P0043,4769.15,4
2024-08-01,C01116,P0027,783.58,1
2024-08-01,C01116,P0002,1172.37,2
2024-08-01,C01116,P0174,2434.33,5
2024-09-01,C01116,P0141,282.19,1
2024-09-01,C01116,P0100,554.96,6
2024-09-01,C01116,P0027,11775.4,16
2024-10-01,C01116,P0100,545.17,6
2024-10-01,C01116,P0043,7421.26,6
2024-10-01,C01116,P0088,551.72,7
2024-10-01,C01116,P0174,471.83,1
2024-11-01,C01116,P0061,395.76,4
2024-11-01,C01116,P0002,3522.46,6
2024-11-01,C01116,P0088,158.32,2
2024-12-01,C01116,P0088,379.23,5
2024-12-01,C01116,P0043,4545.75,4
2024-12-01,C01116,P0061,492.03,5
