ID_Customer,purchase_share_grp3_Calibration Kits Type 1,purchase_share_grp3_Calibration Kits Type 2,purchase_share_grp3_Compliance Safety Type 1,purchase_share_grp3_Compliance Safety Type 2,purchase_share_grp3_Controllers Type 1,purchase_share_grp3_Controllers Type 2,purchase_share_grp3_Core Advanced Type 1,purchase_share_grp3_Core Advanced Type 2,purchase_share_grp3_Core Basic Type 1,purchase_share_grp3_Core Basic Type 2,purchase_share_grp3_Core Replacement Type 1,purchase_share_grp3_Core Replacement Type 2,purchase_share_grp3_Extended Support Type 1,purchase_share_grp3_Extended Support Type 2,purchase_share_grp3_Facility Safety Type 2,purchase_share_grp3_Installation Type 1,purchase_share_grp3_Installation Type 2,purchase_share_grp3_Monitoring Type 1,purchase_share_grp3_Monitoring Type 2,purchase_share_grp3_Personal Safety Type 1,purchase_share_grp3_Personal Safety Type 2,purchase_share_grp3_Premium Custom Type 1,purchase_share_grp3_Premium Custom Type 2,purchase_share_grp3_Premium Plus Type 1,purchase_share_grp3_Premium Plus Type 2,purchase_share_grp3_Premium Standard Type 1,purchase_share_grp3_Premium Standard Type 2,purchase_share_grp3_Preventive Kits Type 1,purchase_share_grp3_Preventive Kits Type 2,purchase_share_grp3_Repair Kits Type 1,purchase_share_grp3_Repair Kits Type 2,purchase_share_grp3_Sensors Type 1,purchase_share_grp3_Sensors Type 2,purchase_share_grp3_Training Type 1,purchase_share_grp3_Training Type 2
C00964,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00965,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00966,0.0,0.0,0.12321041214750543,0.0,0.0,0.0,0.0,0.14316702819956617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108459869848156,0.0,0.051193058568329716,0.0,0.0,0.09544468546637744,0.07852494577006508,0.0,0.40737527114967464,0.0,0.0
C00967,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.17374517374517376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28957528957528955,0.0,0.0,0.0,0.0,0.0,0.0,0.26640926640926643,0.0,0.0,0.0
C00968,0.034482758620689655,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.20689655172413793,0.0,0.0,0.06896551724137931
C00969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
C00970,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
C00971,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.08888888888888889,0.0,0.08888888888888889,0.0,0.2,0.0,0.0,0.0,0.0,0.0
C00972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07990867579908675,0.0,0.2465753424657534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22602739726027396,0.0,0.0,0.0,0.0,0.2009132420091324,0.0,0.2465753424657534,0.0
C00973,0.0,0.0,0.0,0.06880733944954129,0.0,0.0,0.24311926605504589,0.11926605504587157,0.0,0.05963302752293578,0.0,0.0,0.0,0.0,0.0871559633027523,0.13302752293577982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04128440366972477,0.0963302752293578,0.12385321100917432,0.027522935779816515
C00974,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
C00975,0.0,0.0,0.0,0.0,0.017094017094017096,0.0,0.0,0.0,0.24786324786324787,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162393162393162,0.0,0.3162393162393162,0.0,0.0,0.0
C00976,0.0,0.0,0.0,0.0,0.0,0.07103825136612021,0.0,0.273224043715847,0.0,0.0,0.16393442622950818,0.0,0.12568306010928962,0.0,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.07650273224043716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.10382513661202186,0.08743169398907104,0.03825136612021858
C00977,0.0,0.0,0.0,0.0,0.1606425702811245,0.0,0.0,0.0,0.1646586345381526,0.0,0.0,0.0,0.0,0.23293172690763053,0.0,0.0,0.0,0.0,0.0,0.20883534136546184,0.0,0.23293172690763053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00978,0.0,0.0,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,0.043478260869565216,0.0,0.0,0.16521739130434782,0.0,0.0,0.0,0.0,0.09565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.12173913043478261,0.0,0.10434782608695652,0.0
C00979,0.0,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0
C00980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.0,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.04878048780487805,0.0,0.0,0.0,0.0,0.0
C00981,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
C00982,0.0,0.0,0.23228346456692914,0.0,0.0,0.0,0.0,0.03937007874015748,0.31496062992125984,0.08661417322834646,0.0,0.0,0.09448818897637795,0.0,0.04330708661417323,0.0,0.07874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11023622047244094,0.0,0.0,0.0,0.0,0.0,0.0
C00983,0.0,0.0,0.0,0.0,0.14049586776859505,0.0,0.0,0.19008264462809918,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.14049586776859505,0.0,0.0,0.0,0.0,0.12396694214876033,0.0,0.08264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.18181818181818182,0.01652892561983471,0.0,0.049586776859504134
C00984,0.0,0.0,0.12195121951219512,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.2682926829268293,0.14634146341463414,0.0,0.12195121951219512
C00985,0.031746031746031744,0.0,0.0,0.0,0.07142857142857142,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.0,0.06349206349206349,0.0,0.14285714285714285,0.0,0.03968253968253968,0.25396825396825395,0.0,0.0,0.0,0.0
C00986,0.0,0.10909090909090909,0.0,0.0,0.2909090909090909,0.0,0.14545454545454545,0.07272727272727272,0.0,0.10909090909090909,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
C00987,0.0,0.023809523809523808,0.0,0.0,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0
C00988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
C00989,0.0,0.0,0.0,0.0,0.0,0.045018007202881155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703481392557023,0.07142857142857142,0.0,0.13205282112845138,0.12244897959183673,0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.09003601440576231,0.0,0.1872749099639856,0.0,0.0,0.0,0.0
C00990,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2625,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00991,0.0,0.0,0.0,0.0,0.0,0.040310077519379844,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.07906976744186046,0.0,0.11937984496124031,0.0,0.0,0.0,0.10077519379844961,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06356589147286822,0.3054263565891473,0.0,0.0,0.08217054263565891,0.0,0.04961240310077519
C00992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14953271028037382,0.22429906542056074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308411214953271,0.0,0.0,0.0,0.0,0.0,0.0,0.14953271028037382,0.14953271028037382,0.0,0.018691588785046728
C00993,0.0,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0
C00994,0.26246719160104987,0.0,0.0,0.0,0.0,0.0,0.0,0.5380577427821522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994750656167979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.0,0.23484848484848486,0.12878787878787878,0.0,0.0,0.15151515151515152,0.0,0.0
C00996,0.0,0.046052631578947366,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,0.0,0.125,0.19078947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14473684210526316
C00997,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,0.41935483870967744,0.0,0.0,0.0
C00998,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541666666666667,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.16666666666666666
C00999,0.02691065662002153,0.059203444564047365,0.0,0.0,0.0,0.07642626480086114,0.0,0.08180839612486544,0.0,0.11302475780409042,0.0,0.0,0.0,0.0,0.062432723358449946,0.0,0.0,0.09580193756727665,0.1302475780409042,0.0,0.0,0.0,0.0,0.077502691065662,0.0,0.0,0.0,0.06458557588805167,0.0,0.0,0.0,0.0,0.05705059203444564,0.0,0.155005382131324
C01000,0.032362459546925564,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488673139158576,0.0,0.0,0.12459546925566344,0.0,0.0,0.04692556634304207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825242718446602,0.0,0.0,0.07281553398058252,0.15372168284789645,0.0,0.1715210355987055,0.0
C01001,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0
C01002,0.0,0.0,0.0,0.0,0.21585903083700442,0.22246696035242292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753303964757709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28634361233480177,0.0
C01003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867579908675799,0.0,0.136986301369863,0.0,0.0,0.1552511415525114,0.0,0.0,0.0,0.0,0.0,0.0,0.2146118721461187,0.0,0.0,0.0,0.0,0.2420091324200913,0.0,0.0,0.0,0.0,0.0547945205479452,0.1095890410958904,0.0,0.0,0.0,0.0
C01004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22123893805309736,0.0,0.05309734513274336,0.0,0.0,0.12389380530973451,0.10619469026548672,0.0,0.0,0.12389380530973451,0.0,0.0,0.1415929203539823,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584070796460178,0.02654867256637168,0.0
C01005,0.0,0.15857605177993528,0.0,0.0,0.0,0.0,0.0,0.1488673139158576,0.0,0.0,0.0,0.0,0.13592233009708737,0.0,0.0,0.28802588996763756,0.0,0.06796116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.15210355987055016
C01006,0.10204081632653061,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.08163265306122448,0.12244897959183673,0.04081632653061224,0.0,0.0,0.0
C01007,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
C01008,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.18095238095238095,0.0,0.21904761904761905,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12380952380952381,0.02857142857142857,0.0,0.0,0.0
C01009,0.0,0.2978723404255319,0.20212765957446807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13829787234042554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.031914893617021274,0.0,0.0,0.2765957446808511
C01010,0.16717325227963525,0.0,0.11854103343465046,0.0,0.08814589665653495,0.0,0.0,0.10030395136778116,0.03951367781155015,0.10030395136778116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10030395136778116,0.060790273556231005,0.07598784194528875,0.0,0.06382978723404255,0.0,0.0,0.0,0.0851063829787234
C01011,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C01012,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.11538461538461539,0.11538461538461539,0.0,0.0
C01013,0.0,0.0,0.0,0.0,0.11724137931034483,0.0,0.0,0.0,0.0,0.0,0.15172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12413793103448276,0.19310344827586207,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0
C01014,0.0,0.0,0.0,0.0,0.0,0.18032786885245902,0.0,0.0,0.0,0.0,0.3114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C01015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
C01016,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.12962962962962962,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259259
C01017,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C01018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.17037037037037037,0.16296296296296298,0.24444444444444444,0.0,0.22962962962962963,0.0,0.0
C01019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.0
C01020,0.0,0.0898876404494382,0.0,0.0,0.449438202247191,0.1348314606741573,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14606741573033707,0.0,0.0,0.0,0.0
C01021,0.06349206349206349,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.09523809523809523,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.1746031746031746,0.015873015873015872,0.0,0.1111111111111111,0.07936507936507936,0.0,0.0,0.0
C01022,0.2580071174377224,0.0,0.0,0.0,0.24377224199288255,0.0,0.0,0.2402135231316726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580071174377224,0.0
C01023,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C01024,0.0,0.0,0.0,0.0,0.16331658291457288,0.05778894472361809,0.1934673366834171,0.16080402010050251,0.05778894472361809,0.0,0.1934673366834171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17336683417085427,0.0,0.0,0.0,0.0,0.0,0.0
C01025,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.17073170731707318,0.12195121951219512,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.21951219512195122,0.0,0.0
C01026,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.3103448275862069,0.0,0.0,0.0
C01027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0
C01028,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
C01029,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0
C01030,0.0,0.0,0.0,0.0,0.649706457925636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16320939334637966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18708414872798435,0.0,0.0,0.0,0.0,0.0,0.0
C01031,0.09709119496855347,0.0,0.0,0.08569182389937106,0.0,0.06525157232704402,0.0,0.13718553459119498,0.0,0.10966981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09827044025157233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13089622641509435,0.0,0.16273584905660377,0.0,0.0,0.0,0.0,0.11320754716981132,0.0
C01032,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
C01033,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0
C01034,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.13194444444444445,0.1111111111111111,0.0,0.1111111111111111,0.13194444444444445,0.0,0.0763888888888889,0.0,0.0,0.0,0.0625,0.0
C01035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.2631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
C01036,0.0,0.0,0.0,0.0,0.12835820895522387,0.08955223880597014,0.0,0.11940298507462686,0.0,0.15223880597014924,0.0,0.0,0.0,0.0,0.0,0.11641791044776119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28955223880597014,0.0,0.0,0.1044776119402985
C01037,0.0,0.0,0.0,0.0,0.12084063047285463,0.0,0.0,0.0,0.0,0.0,0.07880910683012259,0.0,0.08581436077057793,0.0,0.0,0.0,0.0,0.09106830122591944,0.0,0.0,0.0,0.0,0.0840630472854641,0.0,0.0647985989492119,0.0,0.0595446584938704,0.06304728546409807,0.0,0.0,0.2119089316987741,0.14010507880910683,0.0,0.0,0.0
C01038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C01039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21710526315789475,0.0,0.0,0.0,0.0,0.34868421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
